--- 分析日志 for: VAH02.csv ---
--- 协议: Extended cruise (1000 sec) ---

清洗后发现 4403 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
550      | 537900.17       | 692.44     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
551      | 538622.61       | 1778.41    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.95V, P= 11.81W
552      | 540431.03       | 1904.03    | 恒压充电 (CV Charge)                    | I=  888.5mA, V=4.20V, P=  3.73W
553      | 542365.06       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
554      | 543235.11       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14649.2mA, V=3.69V, P=-53.99W
555      | 543310.06       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4277.7mA, V=3.76V, P=-16.05W
556      | 544310.06       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17525.8mA, V=3.08V, P=-53.87W
557      | 544416.06       | 697.69     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
558      | 545143.75       | 1777.24    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.81W
559      | 546950.99       | 1919.12    | 恒压充电 (CV Charge)                    | I=  892.0mA, V=4.20V, P=  3.75W
560      | 548900.11       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
561      | 549770.16       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14660.0mA, V=3.68V, P=-53.99W
562      | 549845.11       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.9mA, V=3.76V, P=-16.05W
563      | 550845.11       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17551.4mA, V=3.08V, P=-53.87W
564      | 550951.11       | 667.93     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
565      | 551649.04       | 1778.25    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.95V, P= 11.81W
566      | 553457.29       | 1915.95    | 恒压充电 (CV Charge)                    | I=  892.6mA, V=4.20V, P=  3.75W
567      | 555403.24       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
568      | 556273.29       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14661.0mA, V=3.68V, P=-53.99W
569      | 556348.24       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.4mA, V=3.75V, P=-16.05W
570      | 557348.24       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17556.2mA, V=3.07V, P=-53.87W
571      | 557454.23       | 680.50     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
572      | 558164.73       | 1778.65    | 恒流充电 (CC Charge)                    | I= 2990.9mA, V=3.95V, P= 11.81W
573      | 559973.39       | 1912.10    | 恒压充电 (CV Charge)                    | I=  892.3mA, V=4.20V, P=  3.75W
574      | 561915.49       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
575      | 562785.54       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14663.0mA, V=3.68V, P=-53.99W
576      | 562860.49       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.2mA, V=3.75V, P=-16.05W
577      | 563860.49       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17563.6mA, V=3.07V, P=-53.87W
578      | 563966.48       | 683.36     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
579      | 564679.84       | 1777.75    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
580      | 566487.59       | 1932.27    | 恒压充电 (CV Charge)                    | I=  882.2mA, V=4.20V, P=  3.70W
581      | 568449.86       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
582      | 569319.92       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14665.8mA, V=3.68V, P=-53.99W
583      | 569394.86       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.7mA, V=3.75V, P=-16.05W
584      | 570394.86       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17575.0mA, V=3.07V, P=-53.87W
585      | 570500.86       | 657.00     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
586      | 571187.86       | 1777.47    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.95V, P= 11.80W
587      | 572995.32       | 1938.06    | 恒压充电 (CV Charge)                    | I=  883.1mA, V=4.20V, P=  3.71W
588      | 574963.39       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
589      | 575833.44       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14666.2mA, V=3.68V, P=-53.99W
590      | 575908.39       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.5mA, V=3.75V, P=-16.06W
591      | 576908.39       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17575.5mA, V=3.07V, P=-53.87W
592      | 577014.39       | 674.64     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
593      | 577719.03       | 1777.92    | 恒流充电 (CC Charge)                    | I= 2990.8mA, V=3.95V, P= 11.80W
594      | 579526.95       | 1940.53    | 恒压充电 (CV Charge)                    | I=  882.5mA, V=4.20V, P=  3.71W
595      | 581497.48       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
596      | 582367.53       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14663.7mA, V=3.68V, P=-54.00W
597      | 582442.48       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.3mA, V=3.75V, P=-16.05W
598      | 583442.48       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17561.7mA, V=3.07V, P=-53.87W
599      | 583548.48       | 697.70     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
600      | 584276.17       | 1781.47    | 恒流充电 (CC Charge)                    | I= 2991.0mA, V=3.95V, P= 11.80W
601      | 586087.64       | 1793.35    | 恒压充电 (CV Charge)                    | I=  939.7mA, V=4.20V, P=  3.95W
602      | 587910.99       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
603      | 588781.04       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14656.8mA, V=3.68V, P=-53.99W
604      | 588855.99       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.4mA, V=3.75V, P=-16.05W
605      | 589855.99       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17565.1mA, V=3.07V, P=-53.87W
606      | 589961.98       | 713.83     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
607      | 590705.81       | 1785.61    | 恒流充电 (CC Charge)                    | I= 2990.6mA, V=3.95V, P= 11.80W
608      | 592521.42       | 1926.11    | 恒压充电 (CV Charge)                    | I=  877.6mA, V=4.20V, P=  3.69W
609      | 594477.53       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
610      | 595347.58       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14665.1mA, V=3.68V, P=-53.99W
611      | 595422.54       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.2mA, V=3.75V, P=-16.05W
612      | 596422.53       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17572.3mA, V=3.07V, P=-53.87W
613      | 596528.53       | 694.54     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
614      | 597253.07       | 1780.53    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
615      | 599063.60       | 1812.40    | 恒压充电 (CV Charge)                    | I=  928.1mA, V=4.20V, P=  3.90W
616      | 600906.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
617      | 601776.05       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14658.1mA, V=3.68V, P=-53.99W
618      | 601851.00       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.3mA, V=3.75V, P=-16.05W
619      | 602851.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17564.3mA, V=3.07V, P=-53.87W
620      | 602957.00       | 741.76     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
621      | 603728.76       | 1789.59    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.94V, P= 11.80W
622      | 605548.35       | 1902.14    | 恒压充电 (CV Charge)                    | I=  885.2mA, V=4.20V, P=  3.72W
623      | 607480.50       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
624      | 608350.55       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14637.6mA, V=3.69V, P=-53.99W
625      | 608425.50       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4276.4mA, V=3.76V, P=-16.05W
626      | 609425.50       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17522.6mA, V=3.08V, P=-53.87W
627      | 609531.49       | 774.84     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
628      | 610336.34       | 1781.26    | 恒流充电 (CC Charge)                    | I= 2990.6mA, V=3.95V, P= 11.80W
629      | 612147.60       | 1700.24    | 恒压充电 (CV Charge)                    | I=  976.4mA, V=4.20V, P=  4.10W
630      | 613877.84       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
631      | 614747.90       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14655.6mA, V=3.68V, P=-53.99W
632      | 614822.84       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.4mA, V=3.75V, P=-16.05W
633      | 615822.84       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17577.5mA, V=3.07V, P=-53.87W
634      | 615928.84       | 743.03     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
635      | 616701.87       | 1792.76    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.94V, P= 11.79W
636      | 618524.63       | 1919.48    | 恒压充电 (CV Charge)                    | I=  885.3mA, V=4.20V, P=  3.72W
637      | 620474.11       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
638      | 621344.16       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14658.4mA, V=3.68V, P=-53.99W
639      | 621419.11       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.3mA, V=3.76V, P=-16.05W
640      | 622419.11       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17567.3mA, V=3.07V, P=-53.87W
641      | 622525.11       | 740.57     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
642      | 623295.68       | 1782.56    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.95V, P= 11.80W
643      | 625108.24       | 1927.76    | 恒压充电 (CV Charge)                    | I=  874.3mA, V=4.20V, P=  3.67W
644      | 627066.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
645      | 627936.06       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14658.7mA, V=3.68V, P=-53.99W
646      | 628011.01       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.4mA, V=3.76V, P=-16.05W
647      | 629011.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17570.0mA, V=3.07V, P=-53.87W
648      | 629117.00       | 725.06     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
649      | 629872.06       | 1781.32    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.95V, P= 11.80W
650      | 631683.38       | 1932.71    | 恒压充电 (CV Charge)                    | I=  876.3mA, V=4.20V, P=  3.68W
651      | 633646.09       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
652      | 634516.14       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14665.5mA, V=3.68V, P=-53.99W
653      | 634591.09       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.0mA, V=3.75V, P=-16.05W
654      | 635591.09       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17587.9mA, V=3.07V, P=-53.87W
655      | 635697.09       | 728.75     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
656      | 636455.84       | 1781.87    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
657      | 638267.71       | 1935.72    | 恒压充电 (CV Charge)                    | I=  877.2mA, V=4.20V, P=  3.68W
658      | 640233.43       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
659      | 641103.48       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14669.5mA, V=3.68V, P=-53.99W
660      | 641178.43       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.5mA, V=3.75V, P=-16.05W
661      | 642178.43       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17605.1mA, V=3.07V, P=-53.87W
662      | 642284.43       | 717.64     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
663      | 643032.07       | 1783.16    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.95V, P= 11.80W
664      | 644845.23       | 1940.06    | 恒压充电 (CV Charge)                    | I=  876.0mA, V=4.20V, P=  3.68W
665      | 646815.29       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
666      | 647685.34       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14674.7mA, V=3.68V, P=-53.99W
667      | 647760.29       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.3mA, V=3.75V, P=-16.05W
668      | 648760.29       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17605.5mA, V=3.07V, P=-53.87W
669      | 648866.29       | 722.40     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
670      | 649618.69       | 1782.32    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
671      | 651431.01       | 1940.33    | 恒压充电 (CV Charge)                    | I=  876.9mA, V=4.20V, P=  3.68W
672      | 653401.33       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
673      | 654271.38       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14680.4mA, V=3.68V, P=-53.99W
674      | 654346.34       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4280.9mA, V=3.75V, P=-16.05W
675      | 655346.34       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17621.1mA, V=3.06V, P=-53.87W
676      | 655452.33       | 725.16     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
677      | 656207.50       | 1781.40    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.95V, P= 11.80W
678      | 658018.89       | 1954.79    | 恒压充电 (CV Charge)                    | I=  868.3mA, V=4.20V, P=  3.65W
679      | 660003.69       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
680      | 660873.74       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14679.6mA, V=3.68V, P=-53.99W
681      | 660948.69       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4281.0mA, V=3.75V, P=-16.05W
682      | 661948.69       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17626.9mA, V=3.06V, P=-53.87W
683      | 662054.68       | 706.96     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
684      | 662791.64       | 1782.57    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.94V, P= 11.80W
685      | 664604.21       | 1955.49    | 恒压充电 (CV Charge)                    | I=  867.5mA, V=4.20V, P=  3.64W
686      | 666589.70       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
687      | 667459.75       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14665.3mA, V=3.68V, P=-54.00W
688      | 667534.70       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.8mA, V=3.75V, P=-16.05W
689      | 668534.70       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17583.3mA, V=3.07V, P=-53.87W
690      | 668640.70       | 782.47     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
691      | 669453.17       | 1787.58    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.94V, P= 11.80W
692      | 671270.75       | 1916.31    | 恒压充电 (CV Charge)                    | I=  881.9mA, V=4.20V, P=  3.70W
693      | 673217.06       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
694      | 674087.12       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14652.5mA, V=3.69V, P=-53.99W
695      | 674162.07       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.7mA, V=3.76V, P=-16.05W
696      | 675162.07       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17575.5mA, V=3.07V, P=-53.87W
697      | 675268.06       | 794.00     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
698      | 676092.07       | 1786.58    | 恒流充电 (CC Charge)                    | I= 2990.6mA, V=3.95V, P= 11.80W
699      | 677908.64       | 1918.29    | 恒压充电 (CV Charge)                    | I=  880.3mA, V=4.20V, P=  3.70W
700      | 679856.93       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
701      | 680726.99       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14657.2mA, V=3.68V, P=-54.00W
702      | 680801.93       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.4mA, V=3.76V, P=-16.05W
703      | 681801.93       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17566.7mA, V=3.07V, P=-53.87W
704      | 681907.93       | 824.95     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
705      | 682762.88       | 1784.92    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.95V, P= 11.80W
706      | 684577.80       | 1923.40    | 恒压充电 (CV Charge)                    | I=  870.2mA, V=4.20V, P=  3.65W
707      | 686531.20       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
708      | 687401.26       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14656.1mA, V=3.68V, P=-53.99W
709      | 687476.20       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4278.0mA, V=3.76V, P=-16.05W
710      | 688476.20       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17566.3mA, V=3.07V, P=-53.87W
711      | 688582.20       | 831.38     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
712      | 689443.58       | 1789.07    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.94V, P= 11.80W
713      | 691262.65       | 1727.43    | 恒压充电 (CV Charge)                    | I=  954.2mA, V=4.20V, P=  4.01W
714      | 693020.08       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
715      | 693890.13       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14651.8mA, V=3.69V, P=-53.99W
716      | 693965.08       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4279.2mA, V=3.75V, P=-16.05W
717      | 694965.08       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17580.7mA, V=3.07V, P=-53.87W
718      | 695071.07       | 822.00     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
719      | 695903.60       | 4301.63    | 其他充电阶段                              | I= 1490.4mA, V=3.93V, P=  5.86W
720      | 700215.23       | 1891.85    | 恒压充电 (CV Charge)                    | I=  416.9mA, V=4.20V, P=  1.75W
721      | 702117.08       | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
722      | 703007.13       | 3599.95    | RPT: C/5 容量测试放电                     | I= -609.6mA, V=4.06V, P= -2.47W
723      | 706607.08       | 30.00      | RPT: IR测量前静置                        | I=  -76.3mA, V=4.01V, P= -0.31W
724      | 706637.08       | 7200.00    | RPT: C/5 容量测试放电                     | I= -609.8mA, V=3.79V, P= -2.31W
725      | 713837.08       | 30.00      | RPT: IR测量前静置                        | I=  -76.5mA, V=3.62V, P= -0.28W
726      | 713867.08       | 6545.92    | RPT: C/5 容量测试放电                     | I= -609.7mA, V=3.28V, P= -2.00W
727      | 720423.01       | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
728      | 721343.00       | 2807.71    | 恒流充电 (CC Charge)                    | I= 2990.2mA, V=3.82V, P= 11.42W
729      | 724180.71       | 2069.69    | 恒压充电 (CV Charge)                    | I=  890.8mA, V=4.20V, P=  3.74W
730      | 726280.40       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
731      | 727150.45       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14705.5mA, V=3.67V, P=-53.99W
732      | 727225.40       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4283.1mA, V=3.75V, P=-16.05W
733      | 728225.40       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17444.7mA, V=3.09V, P=-53.87W
734      | 728331.39       | 645.91     | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
735      | 729007.30       | 1771.81    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.95V, P= 11.81W
736      | 730809.11       | 1989.85    | 恒压充电 (CV Charge)                    | I=  862.7mA, V=4.20V, P=  3.62W
737      | 732828.96       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
738      | 733699.02       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14707.8mA, V=3.67V, P=-53.99W
739      | 733773.96       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4284.3mA, V=3.75V, P=-16.05W
740      | 734773.96       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17455.4mA, V=3.09V, P=-53.87W
741      | 734879.96       | 665.07     | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
742      | 735575.03       | 1773.18    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.95V, P= 11.81W
743      | 737378.21       | 1989.05    | 恒压充电 (CV Charge)                    | I=  860.6mA, V=4.20V, P=  3.61W
744      | 739397.27       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
745      | 740267.32       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14711.8mA, V=3.67V, P=-53.99W
746      | 740342.27       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4284.8mA, V=3.75V, P=-16.05W
747      | 741342.27       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17482.3mA, V=3.09V, P=-53.87W
748      | 741448.26       | 651.66     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
749      | 742129.93       | 1774.70    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
750      | 743934.63       | 1994.42    | 恒压充电 (CV Charge)                    | I=  859.1mA, V=4.20V, P=  3.61W
751      | 745959.05       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
752      | 746829.10       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14721.4mA, V=3.67V, P=-53.99W
753      | 746904.05       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4285.5mA, V=3.75V, P=-16.05W
754      | 747904.05       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17515.8mA, V=3.08V, P=-53.87W
755      | 748010.05       | 667.45     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
756      | 748707.50       | 1776.37    | 恒流充电 (CC Charge)                    | I= 2990.5mA, V=3.95V, P= 11.80W
757      | 750513.87       | 1948.07    | 恒压充电 (CV Charge)                    | I=  881.9mA, V=4.20V, P=  3.70W
758      | 752491.94       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
759      | 753361.99       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14723.7mA, V=3.67V, P=-53.99W
760      | 753436.94       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4286.1mA, V=3.75V, P=-16.05W
761      | 754436.94       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17552.5mA, V=3.07V, P=-53.87W
762      | 754542.94       | 671.02     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
763      | 755243.96       | 1779.66    | 恒流充电 (CC Charge)                    | I= 2990.3mA, V=3.94V, P= 11.80W
764      | 757053.62       | 2008.83    | 恒压充电 (CV Charge)                    | I=  859.6mA, V=4.20V, P=  3.61W
765      | 759092.45       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
766      | 759962.50       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14723.2mA, V=3.67V, P=-53.99W
767      | 760037.45       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4285.8mA, V=3.75V, P=-16.05W
768      | 761037.45       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17564.9mA, V=3.07V, P=-53.87W
769      | 761143.44       | 656.06     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
770      | 761829.50       | 1778.74    | 恒流充电 (CC Charge)                    | I= 2990.0mA, V=3.94V, P= 11.79W
771      | 763638.24       | 1832.82    | 恒压充电 (CV Charge)                    | I=  918.0mA, V=4.20V, P=  3.86W
772      | 765501.06       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
773      | 766371.11       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14719.4mA, V=3.67V, P=-53.99W
774      | 766446.06       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4287.8mA, V=3.75V, P=-16.05W
775      | 767446.06       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17589.3mA, V=3.07V, P=-53.87W
776      | 767552.05       | 673.58     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
777      | 768255.64       | 1788.73    | 恒流充电 (CC Charge)                    | I= 2990.4mA, V=3.94V, P= 11.79W
778      | 770074.37       | 2005.38    | 恒压充电 (CV Charge)                    | I=  857.1mA, V=4.20V, P=  3.60W
779      | 772109.75       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
780      | 772979.80       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14714.8mA, V=3.67V, P=-53.99W
781      | 773054.76       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4285.2mA, V=3.75V, P=-16.05W
782      | 774054.75       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17572.2mA, V=3.07V, P=-53.87W
783      | 774160.75       | 700.94     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
784      | 774891.69       | 1782.26    | 恒流充电 (CC Charge)                    | I= 2990.7mA, V=3.94V, P= 11.80W
785      | 776703.95       | 1954.20    | 恒压充电 (CV Charge)                    | I=  864.7mA, V=4.20V, P=  3.63W
786      | 778688.15       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
787      | 779558.21       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14711.2mA, V=3.67V, P=-53.99W
788      | 779633.16       | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4285.3mA, V=3.75V, P=-16.05W
789      | 780633.15       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17576.3mA, V=3.07V, P=-53.87W
