--- 分析日志 for: VAH26.csv ---
--- 协议: Short cruise (600 sec) ---

清洗后发现 8185 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1305     | 1104918.12      | 2106.35    | 恒压充电 (CV Charge)                    | I=  790.1mA, V=4.20V, P=  3.32W
1306     | 1107054.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1307     | 1107924.50      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14545.7mA, V=3.68V, P=-53.51W
1308     | 1107999.47      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.5mA, V=3.82V, P=-16.29W
1309     | 1108599.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15956.0mA, V=3.30V, P=-52.45W
1310     | 1108734.47      | 632.28     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1311     | 1109396.75      | 1174.47    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.02V, P= 12.06W
1312     | 1110601.22      | 2107.37    | 恒压充电 (CV Charge)                    | I=  788.8mA, V=4.20V, P=  3.31W
1313     | 1112738.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1314     | 1113608.62      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14543.8mA, V=3.68V, P=-53.51W
1315     | 1113683.59      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.0mA, V=3.82V, P=-16.29W
1316     | 1114283.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15954.0mA, V=3.30V, P=-52.45W
1317     | 1114418.58      | 649.24     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1318     | 1115097.82      | 1175.60    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.02V, P= 12.06W
1319     | 1116303.42      | 2107.33    | 恒压充电 (CV Charge)                    | I=  787.4mA, V=4.20V, P=  3.31W
1320     | 1118440.75      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1321     | 1119310.79      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14540.5mA, V=3.69V, P=-53.50W
1322     | 1119385.75      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.8mA, V=3.82V, P=-16.29W
1323     | 1119985.75      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15947.4mA, V=3.30V, P=-52.45W
1324     | 1120120.75      | 656.95     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1325     | 1120807.70      | 1175.42    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.02V, P= 12.06W
1326     | 1122013.12      | 2099.98    | 恒压充电 (CV Charge)                    | I=  796.8mA, V=4.20V, P=  3.35W
1327     | 1124143.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1328     | 1125013.13      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14540.1mA, V=3.69V, P=-53.50W
1329     | 1125088.10      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.9mA, V=3.82V, P=-16.29W
1330     | 1125688.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15951.0mA, V=3.30V, P=-52.45W
1331     | 1125823.09      | 666.41     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1332     | 1126519.50      | 1174.56    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.02V, P= 12.06W
1333     | 1127724.06      | 2083.28    | 恒压充电 (CV Charge)                    | I=  796.9mA, V=4.20V, P=  3.35W
1334     | 1129837.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1335     | 1130707.38      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14545.8mA, V=3.68V, P=-53.51W
1336     | 1130782.34      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.5mA, V=3.82V, P=-16.29W
1337     | 1131382.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15957.2mA, V=3.30V, P=-52.45W
1338     | 1131517.34      | 662.48     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1339     | 1132209.82      | 1175.18    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.02V, P= 12.06W
1340     | 1133415.00      | 2113.38    | 恒压充电 (CV Charge)                    | I=  787.9mA, V=4.20V, P=  3.31W
1341     | 1135558.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1342     | 1136428.41      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14549.0mA, V=3.68V, P=-53.51W
1343     | 1136503.38      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.7mA, V=3.82V, P=-16.29W
1344     | 1137103.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15962.2mA, V=3.30V, P=-52.45W
1345     | 1137238.38      | 640.05     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1346     | 1137908.42      | 1174.03    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=4.02V, P= 12.06W
1347     | 1139112.45      | 2110.97    | 恒压充电 (CV Charge)                    | I=  788.8mA, V=4.20V, P=  3.31W
1348     | 1141253.43      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1349     | 1142123.46      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14554.3mA, V=3.68V, P=-53.51W
1350     | 1142198.43      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.6mA, V=3.82V, P=-16.30W
1351     | 1142798.43      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15969.3mA, V=3.30V, P=-52.45W
1352     | 1142933.42      | 628.79     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1353     | 1143592.22      | 1174.21    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.06W
1354     | 1144796.42      | 2112.66    | 恒压充电 (CV Charge)                    | I=  789.3mA, V=4.20V, P=  3.32W
1355     | 1146939.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1356     | 1147809.12      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14557.5mA, V=3.68V, P=-53.50W
1357     | 1147884.08      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.9mA, V=3.82V, P=-16.29W
1358     | 1148484.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15978.4mA, V=3.30V, P=-52.45W
1359     | 1148619.08      | 618.26     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1360     | 1149267.34      | 1173.82    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.06W
1361     | 1150471.16      | 2139.01    | 恒压充电 (CV Charge)                    | I=  780.5mA, V=4.20V, P=  3.28W
1362     | 1152640.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1363     | 1153510.20      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14567.7mA, V=3.68V, P=-53.50W
1364     | 1153585.17      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.8mA, V=3.82V, P=-16.29W
1365     | 1154185.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15987.5mA, V=3.30V, P=-52.45W
1366     | 1154320.17      | 618.39     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1367     | 1154968.56      | 1172.52    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.06W
1368     | 1156171.08      | 2145.12    | 恒压充电 (CV Charge)                    | I=  782.8mA, V=4.20V, P=  3.29W
1369     | 1158346.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1370     | 1159216.23      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14570.1mA, V=3.68V, P=-53.50W
1371     | 1159291.20      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.4mA, V=3.82V, P=-16.29W
1372     | 1159891.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15996.8mA, V=3.29V, P=-52.45W
1373     | 1160026.20      | 597.74     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1374     | 1160653.94      | 1173.33    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.01V, P= 12.06W
1375     | 1161857.28      | 2147.31    | 恒压充电 (CV Charge)                    | I=  782.3mA, V=4.20V, P=  3.29W
1376     | 1164034.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1377     | 1164904.62      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14573.7mA, V=3.68V, P=-53.50W
1378     | 1164979.59      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.7mA, V=3.82V, P=-16.29W
1379     | 1165579.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16002.4mA, V=3.29V, P=-52.45W
1380     | 1165714.58      | 601.00     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1381     | 1166345.58      | 1171.82    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.06W
1382     | 1167547.40      | 2158.95    | 恒压充电 (CV Charge)                    | I=  784.4mA, V=4.20V, P=  3.29W
1383     | 1169736.35      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1384     | 1170606.38      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14576.8mA, V=3.68V, P=-53.50W
1385     | 1170681.35      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.1mA, V=3.82V, P=-16.29W
1386     | 1171281.35      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16004.5mA, V=3.29V, P=-52.45W
1387     | 1171416.35      | 597.27     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1388     | 1172043.62      | 1173.33    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.06W
1389     | 1173246.95      | 2126.67    | 恒压充电 (CV Charge)                    | I=  791.7mA, V=4.20V, P=  3.33W
1390     | 1175403.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1391     | 1176273.66      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14576.1mA, V=3.68V, P=-53.50W
1392     | 1176348.63      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.2mA, V=3.82V, P=-16.29W
1393     | 1176948.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16003.9mA, V=3.29V, P=-52.45W
1394     | 1177083.62      | 611.74     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1395     | 1177725.36      | 1175.13    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.06W
1396     | 1178930.49      | 2145.47    | 恒压充电 (CV Charge)                    | I=  782.5mA, V=4.20V, P=  3.29W
1397     | 1181105.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1398     | 1181975.99      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14565.0mA, V=3.68V, P=-53.50W
1399     | 1182050.96      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.9mA, V=3.82V, P=-16.29W
1400     | 1182650.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15987.2mA, V=3.30V, P=-52.44W
1401     | 1182785.95      | 685.35     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1402     | 1183501.30      | 1173.43    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.02V, P= 12.06W
1403     | 1184704.73      | 2145.94    | 恒压充电 (CV Charge)                    | I=  782.5mA, V=4.20V, P=  3.29W
1404     | 1186880.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1405     | 1187750.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14585.7mA, V=3.68V, P=-53.60W
1406     | 1187825.67      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.7mA, V=3.82V, P=-16.30W
1407     | 1188425.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15970.6mA, V=3.30V, P=-52.45W
1408     | 1188560.67      | 698.11     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1409     | 1189288.78      | 1177.43    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=4.02V, P= 12.06W
1410     | 1190496.21      | 2105.62    | 恒压充电 (CV Charge)                    | I=  786.3mA, V=4.20V, P=  3.30W
1411     | 1192631.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1412     | 1193501.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14566.9mA, V=3.68V, P=-53.60W
1413     | 1193576.83      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.8mA, V=3.82V, P=-16.29W
1414     | 1194176.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15944.5mA, V=3.30V, P=-52.44W
1415     | 1194311.83      | 752.21     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1416     | 1195094.04      | 1176.77    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.02V, P= 12.06W
1417     | 1196300.81      | 2089.35    | 恒压充电 (CV Charge)                    | I=  794.3mA, V=4.20V, P=  3.34W
1418     | 1198420.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1419     | 1199290.21      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14561.2mA, V=3.69V, P=-53.60W
1420     | 1199365.17      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.5mA, V=3.82V, P=-16.29W
1421     | 1199965.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15937.7mA, V=3.31V, P=-52.44W
1422     | 1200100.16      | 770.53     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1423     | 1200900.69      | 1179.59    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.02V, P= 12.06W
1424     | 1202110.28      | 2095.44    | 恒压充电 (CV Charge)                    | I=  790.1mA, V=4.20V, P=  3.32W
1425     | 1204235.72      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1426     | 1205105.77      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14562.0mA, V=3.69V, P=-53.61W
1427     | 1205180.72      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.1mA, V=3.82V, P=-16.29W
1428     | 1205780.72      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15935.5mA, V=3.31V, P=-52.44W
1429     | 1205915.72      | 761.26     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1430     | 1206706.97      | 1178.59    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=4.02V, P= 12.06W
1431     | 1207915.56      | 2105.51    | 恒压充电 (CV Charge)                    | I=  781.2mA, V=4.20V, P=  3.28W
1432     | 1210051.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1433     | 1210921.11      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14563.2mA, V=3.69V, P=-53.60W
1434     | 1210996.07      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.4mA, V=3.82V, P=-16.29W
1435     | 1211596.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15937.2mA, V=3.31V, P=-52.45W
1436     | 1211731.07      | 780.00     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1437     | 1212545.59      | 2965.70    | 其他充电阶段                              | I= 1504.4mA, V=4.00V, P=  6.02W
1438     | 1215521.29      | 2142.67    | 恒压充电 (CV Charge)                    | I=  421.7mA, V=4.20V, P=  1.77W
1439     | 1217673.96      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1440     | 1218564.01      | 3599.95    | RPT: C/5 容量测试放电                     | I= -595.7mA, V=4.05V, P= -2.42W
1441     | 1222163.96      | 30.00      | RPT: IR测量前静置                        | I=  -62.9mA, V=4.01V, P= -0.25W
1442     | 1222193.96      | 7200.00    | RPT: C/5 容量测试放电                     | I= -595.7mA, V=3.79V, P= -2.25W
1443     | 1229393.96      | 30.00      | RPT: IR测量前静置                        | I=  -63.4mA, V=3.60V, P= -0.23W
1444     | 1229423.96      | 6286.38    | RPT: C/5 容量测试放电                     | I= -595.8mA, V=3.28V, P= -1.95W
1445     | 1235720.34      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
1446     | 1236640.34      | 2734.41    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=3.82V, P= 11.49W
1447     | 1239404.75      | 2257.44    | 恒压充电 (CV Charge)                    | I=  826.8mA, V=4.20V, P=  3.47W
1448     | 1241692.19      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1449     | 1242562.24      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14579.2mA, V=3.68V, P=-53.60W
1450     | 1242637.19      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.2mA, V=3.82V, P=-16.29W
1451     | 1243237.19      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15876.2mA, V=3.32V, P=-52.45W
1452     | 1243372.19      | 704.68     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1453     | 1244106.86      | 1171.37    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.02V, P= 12.07W
1454     | 1245308.23      | 2149.35    | 恒压充电 (CV Charge)                    | I=  782.6mA, V=4.20V, P=  3.29W
1455     | 1247487.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1456     | 1248357.62      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14584.3mA, V=3.68V, P=-53.60W
1457     | 1248432.58      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.4mA, V=3.82V, P=-16.29W
1458     | 1249032.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15892.3mA, V=3.31V, P=-52.45W
1459     | 1249167.57      | 681.76     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1460     | 1249879.34      | 1168.80    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.01V, P= 12.05W
1461     | 1251078.14      | 2156.55    | 恒压充电 (CV Charge)                    | I=  781.8mA, V=4.20V, P=  3.28W
1462     | 1253264.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1463     | 1254134.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14571.8mA, V=3.68V, P=-53.50W
1464     | 1254209.69      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.3mA, V=3.82V, P=-16.29W
1465     | 1254809.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15931.3mA, V=3.31V, P=-52.45W
1466     | 1254944.69      | 644.57     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1467     | 1255619.26      | 1169.58    | 恒流充电 (CC Charge)                    | I= 3003.8mA, V=4.01V, P= 12.05W
1468     | 1256818.84      | 2157.70    | 恒压充电 (CV Charge)                    | I=  783.3mA, V=4.20V, P=  3.29W
1469     | 1259006.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1470     | 1259876.58      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14599.7mA, V=3.68V, P=-53.60W
1471     | 1259951.54      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.3mA, V=3.82V, P=-16.29W
1472     | 1260551.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15938.9mA, V=3.30V, P=-52.45W
1473     | 1260686.54      | 679.72     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1474     | 1261396.25      | 1169.66    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=4.01V, P= 12.05W
1475     | 1262595.91      | 1957.48    | 恒压充电 (CV Charge)                    | I=  842.1mA, V=4.20V, P=  3.54W
1476     | 1264583.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1477     | 1265453.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14604.4mA, V=3.67V, P=-53.60W
1478     | 1265528.39      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.6mA, V=3.82V, P=-16.29W
1479     | 1266128.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15960.8mA, V=3.30V, P=-52.45W
1480     | 1266263.39      | 639.22     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1481     | 1266932.61      | 1177.69    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.01V, P= 12.06W
1482     | 1268140.30      | 1947.02    | 恒压充电 (CV Charge)                    | I=  855.0mA, V=4.20V, P=  3.59W
1483     | 1270117.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1484     | 1270987.36      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14579.2mA, V=3.68V, P=-53.50W
1485     | 1271062.32      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.6mA, V=3.82V, P=-16.29W
1486     | 1271662.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15972.2mA, V=3.30V, P=-52.45W
1487     | 1271797.32      | 655.83     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1488     | 1272483.15      | 1178.90    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.01V, P= 12.05W
1489     | 1273692.04      | 2092.52    | 恒压充电 (CV Charge)                    | I=  802.5mA, V=4.20V, P=  3.37W
1490     | 1275814.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1491     | 1276684.61      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14616.6mA, V=3.67V, P=-53.60W
1492     | 1276759.56      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.9mA, V=3.82V, P=-16.29W
1493     | 1277359.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15974.7mA, V=3.30V, P=-52.44W
1494     | 1277494.56      | 668.75     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1495     | 1278193.31      | 1177.82    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.01V, P= 12.06W
1496     | 1279401.13      | 2161.62    | 恒压充电 (CV Charge)                    | I=  773.5mA, V=4.20V, P=  3.25W
1497     | 1281592.75      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1498     | 1282462.80      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14598.1mA, V=3.68V, P=-53.60W
1499     | 1282537.75      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.8mA, V=3.82V, P=-16.29W
1500     | 1283137.75      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15952.2mA, V=3.30V, P=-52.45W
1501     | 1283272.75      | 685.06     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1502     | 1283987.81      | 1175.60    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=4.01V, P= 12.06W
1503     | 1285193.41      | 1936.83    | 恒压充电 (CV Charge)                    | I=  846.2mA, V=4.20V, P=  3.55W
1504     | 1287160.24      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1505     | 1288030.28      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14561.0mA, V=3.68V, P=-53.50W
1506     | 1288105.24      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.8mA, V=3.82V, P=-16.29W
1507     | 1288705.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15954.4mA, V=3.30V, P=-52.44W
1508     | 1288840.24      | 741.52     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1509     | 1289611.76      | 1183.58    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=4.01V, P= 12.05W
1510     | 1290825.34      | 2128.50    | 恒压充电 (CV Charge)                    | I=  787.0mA, V=4.20V, P=  3.31W
1511     | 1292983.84      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1512     | 1293853.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14583.2mA, V=3.68V, P=-53.60W
1513     | 1293928.84      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.9mA, V=3.82V, P=-16.29W
1514     | 1294528.84      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15941.3mA, V=3.30V, P=-52.44W
1515     | 1294663.83      | 767.23     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1516     | 1295461.07      | 1175.74    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=4.01V, P= 12.06W
1517     | 1296666.81      | 2142.02    | 恒压充电 (CV Charge)                    | I=  777.0mA, V=4.20V, P=  3.26W
1518     | 1298838.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1519     | 1299708.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14583.2mA, V=3.68V, P=-53.60W
1520     | 1299783.83      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.9mA, V=3.82V, P=-16.29W
1521     | 1300383.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15940.3mA, V=3.31V, P=-52.45W
1522     | 1300518.83      | 781.09     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1523     | 1301329.92      | 1173.68    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.02V, P= 12.06W
1524     | 1302533.59      | 2145.00    | 恒压充电 (CV Charge)                    | I=  776.7mA, V=4.20V, P=  3.26W
1525     | 1304708.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1526     | 1305578.64      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14594.3mA, V=3.68V, P=-53.60W
1527     | 1305653.59      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.9mA, V=3.82V, P=-16.29W
1528     | 1306253.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15959.7mA, V=3.30V, P=-52.44W
1529     | 1306388.59      | 710.69     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1530     | 1307129.28      | 1172.96    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.06W
1531     | 1308332.24      | 2177.02    | 恒压充电 (CV Charge)                    | I=  770.6mA, V=4.20V, P=  3.24W
1532     | 1310539.26      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1533     | 1311409.31      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14607.1mA, V=3.67V, P=-53.60W
1534     | 1311484.27      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.3mA, V=3.82V, P=-16.29W
1535     | 1312084.26      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15976.1mA, V=3.30V, P=-52.44W
1536     | 1312219.26      | 726.29     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
