--- 分析日志 for: VAH13.csv ---
--- 协议: Short cruise (600 sec) ---

清洗后发现 7329 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1269     | 1089330.00      | 1189.66    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=4.01V, P= 12.06W
1270     | 1090549.66      | 2028.33    | 恒压充电 (CV Charge)                    | I=  794.3mA, V=4.20V, P=  3.34W
1271     | 1092607.99      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1272     | 1093478.04      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14547.1mA, V=3.69V, P=-53.60W
1273     | 1093553.00      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.8mA, V=3.82V, P=-16.29W
1274     | 1094152.99      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15870.1mA, V=3.32V, P=-52.45W
1275     | 1094287.99      | 794.48     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1276     | 1095112.47      | 1189.28    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1277     | 1096331.75      | 2022.58    | 恒压充电 (CV Charge)                    | I=  794.7mA, V=4.20V, P=  3.34W
1278     | 1098384.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1279     | 1099254.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14553.0mA, V=3.69V, P=-53.60W
1280     | 1099329.34      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.4mA, V=3.82V, P=-16.29W
1281     | 1099929.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15879.5mA, V=3.32V, P=-52.46W
1282     | 1100064.33      | 729.93     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1283     | 1100824.26      | 1188.68    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=4.01V, P= 12.06W
1284     | 1102042.94      | 2022.05    | 恒压充电 (CV Charge)                    | I=  796.3mA, V=4.20V, P=  3.34W
1285     | 1104094.99      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1286     | 1104965.04      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14557.2mA, V=3.69V, P=-53.60W
1287     | 1105039.99      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.8mA, V=3.82V, P=-16.29W
1288     | 1105639.99      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15885.3mA, V=3.32V, P=-52.46W
1289     | 1105774.99      | 768.62     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1290     | 1106573.61      | 1190.07    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=4.01V, P= 12.06W
1291     | 1107793.68      | 2022.65    | 恒压充电 (CV Charge)                    | I=  795.4mA, V=4.20V, P=  3.34W
1292     | 1109846.33      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1293     | 1110716.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14558.7mA, V=3.69V, P=-53.60W
1294     | 1110791.33      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.4mA, V=3.82V, P=-16.29W
1295     | 1111391.33      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15887.9mA, V=3.32V, P=-52.45W
1296     | 1111526.33      | 767.33     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1297     | 1112323.66      | 1190.21    | 恒流充电 (CC Charge)                    | I= 3004.6mA, V=4.01V, P= 12.06W
1298     | 1113543.88      | 2025.79    | 恒压充电 (CV Charge)                    | I=  795.5mA, V=4.20V, P=  3.34W
1299     | 1115599.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1300     | 1116469.71      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14559.5mA, V=3.69V, P=-53.60W
1301     | 1116544.67      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.4mA, V=3.82V, P=-16.29W
1302     | 1117144.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15888.9mA, V=3.32V, P=-52.45W
1303     | 1117279.67      | 754.21     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1304     | 1118063.88      | 1189.28    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=4.01V, P= 12.06W
1305     | 1119283.16      | 2024.52    | 恒压充电 (CV Charge)                    | I=  796.3mA, V=4.20V, P=  3.34W
1306     | 1121337.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1307     | 1122207.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14560.8mA, V=3.69V, P=-53.60W
1308     | 1122282.68      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.8mA, V=3.82V, P=-16.29W
1309     | 1122882.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15889.0mA, V=3.32V, P=-52.46W
1310     | 1123017.68      | 752.39     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1311     | 1123800.07      | 1191.62    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=4.01V, P= 12.06W
1312     | 1125021.69      | 1777.97    | 恒压充电 (CV Charge)                    | I=  882.4mA, V=4.20V, P=  3.71W
1313     | 1126829.66      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1314     | 1127699.70      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14523.2mA, V=3.69V, P=-53.51W
1315     | 1127774.66      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.9mA, V=3.82V, P=-16.29W
1316     | 1128374.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15884.9mA, V=3.32V, P=-52.45W
1317     | 1128509.65      | 812.34     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1318     | 1129351.99      | 1200.35    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.02V, P= 12.06W
1319     | 1130582.34      | 2011.49    | 恒压充电 (CV Charge)                    | I=  794.3mA, V=4.20V, P=  3.34W
1320     | 1132623.83      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1321     | 1133493.88      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14551.5mA, V=3.69V, P=-53.60W
1322     | 1133568.83      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.6mA, V=3.82V, P=-16.29W
1323     | 1134168.83      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15879.7mA, V=3.32V, P=-52.46W
1324     | 1134303.83      | 773.26     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1325     | 1135107.09      | 1191.73    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=4.01V, P= 12.06W
1326     | 1136328.82      | 2024.87    | 恒压充电 (CV Charge)                    | I=  793.2mA, V=4.20V, P=  3.33W
1327     | 1138383.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1328     | 1139253.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14554.3mA, V=3.69V, P=-53.60W
1329     | 1139328.69      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.7mA, V=3.82V, P=-16.29W
1330     | 1139928.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15882.2mA, V=3.32V, P=-52.45W
1331     | 1140063.69      | 795.41     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1332     | 1140889.10      | 1189.63    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=4.01V, P= 12.06W
1333     | 1142108.73      | 2039.91    | 恒压充电 (CV Charge)                    | I=  794.5mA, V=4.20V, P=  3.34W
1334     | 1144178.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1335     | 1145048.69      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14562.2mA, V=3.69V, P=-53.60W
1336     | 1145123.64      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.2mA, V=3.82V, P=-16.29W
1337     | 1145723.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15892.7mA, V=3.31V, P=-52.45W
1338     | 1145858.64      | 782.30     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1339     | 1146670.94      | 1189.61    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.01V, P= 12.06W
1340     | 1147890.55      | 2032.35    | 恒压充电 (CV Charge)                    | I=  795.6mA, V=4.20V, P=  3.34W
1341     | 1149952.91      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1342     | 1150822.96      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14568.8mA, V=3.68V, P=-53.60W
1343     | 1150897.91      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.8mA, V=3.82V, P=-16.29W
1344     | 1151497.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15902.5mA, V=3.31V, P=-52.45W
1345     | 1151632.90      | 719.07     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1346     | 1152381.97      | 1189.70    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1347     | 1153601.68      | 2048.03    | 恒压充电 (CV Charge)                    | I=  786.9mA, V=4.20V, P=  3.31W
1348     | 1155679.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1349     | 1156549.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14575.7mA, V=3.68V, P=-53.60W
1350     | 1156624.70      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.6mA, V=3.82V, P=-16.29W
1351     | 1157224.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15913.4mA, V=3.31V, P=-52.45W
1352     | 1157359.70      | 741.45     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1353     | 1158131.15      | 1187.43    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.01V, P= 12.06W
1354     | 1159348.58      | 1970.61    | 恒压充电 (CV Charge)                    | I=  819.3mA, V=4.20V, P=  3.44W
1355     | 1161349.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1356     | 1162219.23      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14583.4mA, V=3.68V, P=-53.59W
1357     | 1162294.19      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.6mA, V=3.82V, P=-16.29W
1358     | 1162894.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15927.1mA, V=3.31V, P=-52.46W
1359     | 1163029.18      | 737.93     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1360     | 1163797.11      | 1190.39    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.01V, P= 12.06W
1361     | 1165017.50      | 2062.46    | 恒压充电 (CV Charge)                    | I=  792.1mA, V=4.20V, P=  3.33W
1362     | 1167109.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1363     | 1167980.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14583.5mA, V=3.68V, P=-53.60W
1364     | 1168054.96      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.1mA, V=3.82V, P=-16.29W
1365     | 1168654.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15922.0mA, V=3.31V, P=-52.45W
1366     | 1168789.95      | 705.42     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1367     | 1169525.37      | 1190.25    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.01V, P= 12.05W
1368     | 1170745.63      | 2056.46    | 恒压充电 (CV Charge)                    | I=  788.1mA, V=4.20V, P=  3.31W
1369     | 1172832.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1370     | 1173702.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14582.5mA, V=3.68V, P=-53.60W
1371     | 1173777.09      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.2mA, V=3.82V, P=-16.29W
1372     | 1174377.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15920.6mA, V=3.31V, P=-52.45W
1373     | 1174512.09      | 715.04     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1374     | 1175257.12      | 1189.83    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=4.01V, P= 12.06W
1375     | 1176476.95      | 2039.76    | 恒压充电 (CV Charge)                    | I=  797.4mA, V=4.20V, P=  3.35W
1376     | 1178546.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1377     | 1179416.76      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14580.9mA, V=3.68V, P=-53.60W
1378     | 1179491.72      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.1mA, V=3.82V, P=-16.29W
1379     | 1180091.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15922.1mA, V=3.31V, P=-52.46W
1380     | 1180226.71      | 742.54     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1381     | 1180999.25      | 1189.37    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.01V, P= 12.06W
1382     | 1182218.62      | 1781.00    | 恒压充电 (CV Charge)                    | I=  886.2mA, V=4.20V, P=  3.72W
1383     | 1184029.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1384     | 1184899.67      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14588.1mA, V=3.68V, P=-53.60W
1385     | 1184974.62      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.4mA, V=3.82V, P=-16.29W
1386     | 1185574.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15941.4mA, V=3.30V, P=-52.45W
1387     | 1185709.62      | 717.99     | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
1388     | 1186457.61      | 1200.28    | 恒流充电 (CC Charge)                    | I= 3005.1mA, V=4.01V, P= 12.06W
1389     | 1187687.89      | 2072.51    | 恒压充电 (CV Charge)                    | I=  780.6mA, V=4.20V, P=  3.28W
1390     | 1189790.40      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1391     | 1190660.45      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14590.5mA, V=3.68V, P=-53.60W
1392     | 1190735.41      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.8mA, V=3.82V, P=-16.29W
1393     | 1191335.40      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15932.9mA, V=3.31V, P=-52.46W
1394     | 1191470.40      | 732.10     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1395     | 1192232.50      | 1189.09    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.01V, P= 12.05W
1396     | 1193451.58      | 2064.17    | 恒压充电 (CV Charge)                    | I=  789.7mA, V=4.20V, P=  3.32W
1397     | 1195545.76      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1398     | 1196415.81      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14587.6mA, V=3.68V, P=-53.60W
1399     | 1196490.76      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.0mA, V=3.82V, P=-16.29W
1400     | 1197090.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15931.3mA, V=3.31V, P=-52.46W
1401     | 1197225.76      | 716.70     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1402     | 1197972.45      | 1188.58    | 恒流充电 (CC Charge)                    | I= 3004.6mA, V=4.01V, P= 12.06W
1403     | 1199191.03      | 2081.19    | 恒压充电 (CV Charge)                    | I=  780.0mA, V=4.20V, P=  3.28W
1404     | 1201302.23      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1405     | 1202172.28      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14588.7mA, V=3.68V, P=-53.60W
1406     | 1202247.23      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.3mA, V=3.82V, P=-16.29W
1407     | 1202847.23      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15933.5mA, V=3.31V, P=-52.46W
1408     | 1202982.23      | 691.67     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1409     | 1203703.89      | 1187.52    | 恒流充电 (CC Charge)                    | I= 3005.0mA, V=4.01V, P= 12.06W
1410     | 1204921.41      | 2069.49    | 恒压充电 (CV Charge)                    | I=  791.3mA, V=4.20V, P=  3.32W
1411     | 1207020.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1412     | 1207890.96      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14593.0mA, V=3.68V, P=-53.60W
1413     | 1207965.91      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.2mA, V=3.82V, P=-16.29W
1414     | 1208565.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15939.3mA, V=3.31V, P=-52.46W
1415     | 1208700.90      | 724.49     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1416     | 1209455.40      | 1189.08    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.01V, P= 12.06W
1417     | 1210674.47      | 2065.12    | 恒压充电 (CV Charge)                    | I=  791.3mA, V=4.20V, P=  3.32W
1418     | 1212769.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1419     | 1213639.64      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14582.2mA, V=3.68V, P=-53.60W
1420     | 1213714.59      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.9mA, V=3.82V, P=-16.29W
1421     | 1214314.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15920.6mA, V=3.31V, P=-52.46W
1422     | 1214449.59      | 786.43     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1423     | 1215266.02      | 1190.45    | 恒流充电 (CC Charge)                    | I= 3004.4mA, V=4.01V, P= 12.05W
1424     | 1216486.47      | 2076.71    | 恒压充电 (CV Charge)                    | I=  778.8mA, V=4.20V, P=  3.27W
1425     | 1218593.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1426     | 1219463.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14568.5mA, V=3.68V, P=-53.60W
1427     | 1219538.19      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.9mA, V=3.82V, P=-16.29W
1428     | 1220138.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15896.8mA, V=3.31V, P=-52.45W
1429     | 1220273.18      | 805.37     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1430     | 1221108.55      | 1194.63    | 恒流充电 (CC Charge)                    | I= 3004.6mA, V=4.01V, P= 12.05W
1431     | 1222333.18      | 2021.87    | 恒压充电 (CV Charge)                    | I=  790.4mA, V=4.20V, P=  3.32W
1432     | 1224385.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1433     | 1225255.10      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14521.8mA, V=3.69V, P=-53.51W
1434     | 1225330.06      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.9mA, V=3.82V, P=-16.29W
1435     | 1225930.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15877.3mA, V=3.32V, P=-52.45W
1436     | 1226065.05      | 900.00     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1437     | 1226980.57      | 3000.02    | 其他充电阶段                              | I= 1504.6mA, V=4.00V, P=  6.02W
1438     | 1229990.59      | 2162.28    | 恒压充电 (CV Charge)                    | I=  397.0mA, V=4.20V, P=  1.67W
1439     | 1232162.87      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1440     | 1233052.92      | 3599.95    | RPT: C/5 容量测试放电                     | I= -595.1mA, V=4.05V, P= -2.41W
1441     | 1236652.87      | 30.00      | RPT: IR测量前静置                        | I=  -63.1mA, V=4.00V, P= -0.25W
1442     | 1236682.87      | 7200.00    | RPT: C/5 容量测试放电                     | I= -595.3mA, V=3.79V, P= -2.25W
1443     | 1243882.87      | 30.00      | RPT: IR测量前静置                        | I=  -62.3mA, V=3.60V, P= -0.22W
1444     | 1243912.87      | 6304.42    | RPT: C/5 容量测试放电                     | I= -595.4mA, V=3.28V, P= -1.95W
1445     | 1250227.29      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.74V, P=  0.00W
1446     | 1251147.29      | 2769.91    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=3.82V, P= 11.48W
1447     | 1253947.20      | 2162.75    | 恒压充电 (CV Charge)                    | I=  819.3mA, V=4.20V, P=  3.44W
1448     | 1256139.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1449     | 1257010.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14523.3mA, V=3.70V, P=-53.60W
1450     | 1257084.95      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.8mA, V=3.83V, P=-16.29W
1451     | 1257684.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15769.2mA, V=3.34V, P=-52.45W
1452     | 1257819.95      | 1004.41    | 静置 (Rest)                           | I=    0.0mA, V=3.73V, P=  0.00W
1453     | 1258854.36      | 1191.10    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1454     | 1260075.46      | 2010.59    | 恒压充电 (CV Charge)                    | I=  787.7mA, V=4.20V, P=  3.31W
1455     | 1262116.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1456     | 1262986.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14530.2mA, V=3.69V, P=-53.61W
1457     | 1263061.04      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4263.5mA, V=3.82V, P=-16.29W
1458     | 1263661.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15785.9mA, V=3.34V, P=-52.46W
1459     | 1263796.04      | 964.14     | 静置 (Rest)                           | I=    0.0mA, V=3.73V, P=  0.00W
1460     | 1264790.18      | 1192.86    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=4.01V, P= 12.06W
1461     | 1266013.05      | 2011.09    | 恒压充电 (CV Charge)                    | I=  785.3mA, V=4.20V, P=  3.30W
1462     | 1268054.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1463     | 1268924.18      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14508.5mA, V=3.69V, P=-53.51W
1464     | 1268999.14      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.0mA, V=3.82V, P=-16.29W
1465     | 1269599.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15808.7mA, V=3.33V, P=-52.46W
1466     | 1269734.13      | 980.63     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1467     | 1270744.77      | 1191.04    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=4.01V, P= 12.06W
1468     | 1271965.81      | 2040.05    | 恒压充电 (CV Charge)                    | I=  778.5mA, V=4.20V, P=  3.27W
1469     | 1274035.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1470     | 1274905.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14543.2mA, V=3.69V, P=-53.60W
1471     | 1274980.86      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.3mA, V=3.82V, P=-16.29W
1472     | 1275580.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15823.6mA, V=3.33V, P=-52.45W
1473     | 1275715.86      | 942.44     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1474     | 1276688.30      | 1190.63    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1475     | 1277908.93      | 2004.86    | 恒压充电 (CV Charge)                    | I=  799.5mA, V=4.20V, P=  3.36W
1476     | 1279943.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1477     | 1280813.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14549.4mA, V=3.69V, P=-53.60W
1478     | 1280888.79      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.6mA, V=3.82V, P=-16.29W
1479     | 1281488.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15837.9mA, V=3.33V, P=-52.46W
1480     | 1281623.78      | 900.92     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1481     | 1282554.70      | 1193.90    | 恒流充电 (CC Charge)                    | I= 3004.6mA, V=4.01V, P= 12.06W
1482     | 1283778.60      | 2038.59    | 恒压充电 (CV Charge)                    | I=  787.3mA, V=4.20V, P=  3.31W
1483     | 1285847.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1484     | 1286717.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14549.0mA, V=3.69V, P=-53.60W
1485     | 1286792.19      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.3mA, V=3.82V, P=-16.29W
1486     | 1287392.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15840.8mA, V=3.33V, P=-52.45W
1487     | 1287527.18      | 974.84     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1488     | 1288532.02      | 1191.71    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1489     | 1289753.73      | 1733.50    | 恒压充电 (CV Charge)                    | I=  899.4mA, V=4.20V, P=  3.78W
1490     | 1291517.24      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1491     | 1292387.28      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14554.0mA, V=3.69V, P=-53.60W
1492     | 1292462.24      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.5mA, V=3.82V, P=-16.29W
1493     | 1293062.24      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15860.3mA, V=3.32V, P=-52.45W
1494     | 1293197.23      | 994.37     | 静置 (Rest)                           | I=    0.0mA, V=3.72V, P=  0.00W
1495     | 1294221.60      | 1205.33    | 恒流充电 (CC Charge)                    | I= 3004.7mA, V=4.01V, P= 12.06W
1496     | 1295456.93      | 2043.74    | 恒压充电 (CV Charge)                    | I=  779.6mA, V=4.20V, P=  3.27W
1497     | 1297530.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1498     | 1298400.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14545.2mA, V=3.69V, P=-53.60W
1499     | 1298475.67      | 600.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.8mA, V=3.82V, P=-16.29W
1500     | 1299075.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15838.1mA, V=3.33V, P=-52.46W
