--- 分析日志 for: .\VAH22.csv ---
--- 协议: Extended cruise (1000 sec) ---

发现 5378 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1930     | 2012659.83      | 2500.30    | 恒压充电 (CV Charge)                    | I=  716.9mA, V=4.20V, P=  3.01W
1931     | 2015190.13      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1932     | 2016060.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14794.6mA, V=3.63V, P=-53.64W
1933     | 2016135.13      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.4mA, V=3.72V, P=-16.23W
1934     | 2017135.13      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17765.2mA, V=2.98V, P=-52.47W
1935     | 2017270.13      | 917.73     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1936     | 2018217.86      | 1791.50    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.74W
1937     | 2020039.36      | 2499.80    | 恒压充电 (CV Charge)                    | I=  716.5mA, V=4.20V, P=  3.01W
1938     | 2022569.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1939     | 2023439.21      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14796.3mA, V=3.63V, P=-53.64W
1940     | 2023514.16      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.4mA, V=3.72V, P=-16.23W
1941     | 2024514.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17776.8mA, V=2.97V, P=-52.47W
1942     | 2024649.16      | 911.04     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1943     | 2025590.20      | 1789.93    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.93V, P= 11.74W
1944     | 2027410.13      | 2521.48    | 恒压充电 (CV Charge)                    | I=  710.6mA, V=4.20V, P=  2.98W
1945     | 2029961.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1946     | 2030831.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14807.8mA, V=3.63V, P=-53.64W
1947     | 2030906.61      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.6mA, V=3.72V, P=-16.23W
1948     | 2031906.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17803.7mA, V=2.97V, P=-52.47W
1949     | 2032041.61      | 896.86     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1950     | 2032968.46      | 1791.30    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
1951     | 2034789.76      | 2519.65    | 恒压充电 (CV Charge)                    | I=  718.3mA, V=4.20V, P=  3.02W
1952     | 2037339.41      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1953     | 2038209.47      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14808.3mA, V=3.63V, P=-53.64W
1954     | 2038284.41      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.6mA, V=3.72V, P=-16.23W
1955     | 2039284.41      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17805.9mA, V=2.97V, P=-52.47W
1956     | 2039419.41      | 874.46     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1957     | 2040323.87      | 1791.16    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.93V, P= 11.74W
1958     | 2042145.03      | 2527.62    | 恒压充电 (CV Charge)                    | I=  711.3mA, V=4.20V, P=  2.99W
1959     | 2044702.65      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1960     | 2045572.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14812.7mA, V=3.63V, P=-53.65W
1961     | 2045647.65      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.7mA, V=3.72V, P=-16.22W
1962     | 2046647.65      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17843.1mA, V=2.97V, P=-52.53W
1963     | 2046782.65      | 905.07     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1964     | 2047717.72      | 1790.75    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.93V, P= 11.74W
1965     | 2049538.47      | 2563.99    | 恒压充电 (CV Charge)                    | I=  703.6mA, V=4.20V, P=  2.95W
1966     | 2052132.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1967     | 2053002.51      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14843.9mA, V=3.62V, P=-53.64W
1968     | 2053077.46      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4370.5mA, V=3.72V, P=-16.22W
1969     | 2054077.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17921.5mA, V=2.95V, P=-52.51W
1970     | 2054212.45      | 847.50     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1971     | 2055089.95      | 1793.24    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.93V, P= 11.74W
1972     | 2056913.20      | 2571.13    | 恒压充电 (CV Charge)                    | I=  708.4mA, V=4.20V, P=  2.97W
1973     | 2059514.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1974     | 2060384.38      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14825.5mA, V=3.62V, P=-53.65W
1975     | 2060459.33      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.8mA, V=3.72V, P=-16.22W
1976     | 2061459.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17863.4mA, V=2.96V, P=-52.53W
1977     | 2061594.32      | 923.31     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1978     | 2062547.64      | 1798.97    | 恒流充电 (CC Charge)                    | I= 2989.7mA, V=3.93V, P= 11.74W
1979     | 2064376.61      | 2258.70    | 恒压充电 (CV Charge)                    | I=  777.3mA, V=4.20V, P=  3.26W
1980     | 2066665.31      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1981     | 2067535.36      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14790.6mA, V=3.63V, P=-53.64W
1982     | 2067610.31      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.1mA, V=3.72V, P=-16.23W
1983     | 2068610.31      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17779.5mA, V=2.97V, P=-52.48W
1984     | 2068745.31      | 1013.94    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1985     | 2069789.24      | 1805.44    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.93V, P= 11.75W
1986     | 2071624.68      | 2400.33    | 恒压充电 (CV Charge)                    | I=  735.9mA, V=4.20V, P=  3.09W
1987     | 2074055.01      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1988     | 2074925.07      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14789.2mA, V=3.63V, P=-53.65W
1989     | 2075000.01      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4363.8mA, V=3.72V, P=-16.22W
1990     | 2076000.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17786.7mA, V=2.98V, P=-52.53W
1991     | 2076135.01      | 1048.43    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1992     | 2077213.44      | 1799.66    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.74W
1993     | 2079043.10      | 2358.60    | 恒压充电 (CV Charge)                    | I=  749.3mA, V=4.20V, P=  3.15W
1994     | 2081431.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
1995     | 2082301.76      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14783.2mA, V=3.63V, P=-53.65W
1996     | 2082376.71      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.5mA, V=3.72V, P=-16.23W
1997     | 2083376.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17777.3mA, V=2.97V, P=-52.47W
1998     | 2083511.70      | 1023.83    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
1999     | 2084565.53      | 1798.10    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.74W
2000     | 2086393.63      | 2500.46    | 恒压充电 (CV Charge)                    | I=  713.4mA, V=4.20V, P=  3.00W
2001     | 2088924.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2002     | 2089794.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14797.4mA, V=3.63V, P=-53.65W
2003     | 2089869.09      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.9mA, V=3.72V, P=-16.23W
2004     | 2090869.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17803.0mA, V=2.97V, P=-52.47W
2005     | 2091004.09      | 991.09     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2006     | 2092025.18      | 1795.51    | 恒流充电 (CC Charge)                    | I= 2989.8mA, V=3.93V, P= 11.74W
2007     | 2093850.69      | 2440.97    | 恒压充电 (CV Charge)                    | I=  728.2mA, V=4.20V, P=  3.06W
2008     | 2096321.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2009     | 2097191.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14794.2mA, V=3.63V, P=-53.65W
2010     | 2097266.67      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.5mA, V=3.72V, P=-16.23W
2011     | 2098266.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17810.6mA, V=2.97V, P=-52.46W
2012     | 2098401.66      | 977.89     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2013     | 2099409.55      | 1796.73    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.74W
2014     | 2101236.29      | 2508.18    | 恒压充电 (CV Charge)                    | I=  713.8mA, V=4.20V, P=  3.00W
2015     | 2103774.47      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2016     | 2104644.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14799.6mA, V=3.63V, P=-53.64W
2017     | 2104719.47      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.7mA, V=3.72V, P=-16.23W
2018     | 2105719.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17816.3mA, V=2.97V, P=-52.46W
2019     | 2105854.46      | 980.87     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2020     | 2106865.34      | 1793.95    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.74W
2021     | 2108689.30      | 2510.96    | 恒压充电 (CV Charge)                    | I=  714.9mA, V=4.20V, P=  3.00W
2022     | 2111230.25      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2023     | 2112100.30      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14805.1mA, V=3.63V, P=-53.64W
2024     | 2112175.25      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.3mA, V=3.72V, P=-16.23W
2025     | 2113175.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17839.6mA, V=2.97V, P=-52.47W
2026     | 2113310.25      | 954.45     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2027     | 2114294.70      | 1793.38    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.93V, P= 11.74W
2028     | 2116118.08      | 2527.62    | 恒压充电 (CV Charge)                    | I=  709.5mA, V=4.20V, P=  2.98W
2029     | 2118675.71      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2030     | 2119545.76      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14807.9mA, V=3.63V, P=-53.64W
2031     | 2119620.71      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.4mA, V=3.72V, P=-16.23W
2032     | 2120620.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17840.7mA, V=2.96V, P=-52.47W
2033     | 2120755.70      | 971.81     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2034     | 2121757.52      | 1793.58    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.93V, P= 11.74W
2035     | 2123581.10      | 2537.78    | 恒压充电 (CV Charge)                    | I=  709.0mA, V=4.20V, P=  2.98W
2036     | 2126148.88      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2037     | 2127018.94      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-14807.5mA, V=3.63V, P=-53.64W
2038     | 2127093.88      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.2mA, V=3.72V, P=-16.23W
2039     | 2128093.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17842.4mA, V=2.96V, P=-52.47W
2040     | 2128228.88      | 952.25     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2041     | 2129211.13      | 1794.25    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2042     | 2131035.38      | 2544.68    | 恒压充电 (CV Charge)                    | I=  708.4mA, V=4.20V, P=  2.97W
2043     | 2133610.06      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2044     | 2134480.12      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14810.2mA, V=3.63V, P=-53.64W
2045     | 2134555.06      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.3mA, V=3.72V, P=-16.23W
2046     | 2135555.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17849.8mA, V=2.96V, P=-52.47W
2047     | 2135690.06      | 934.23     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2048     | 2136654.30      | 1795.37    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2049     | 2138479.67      | 2403.39    | 恒压充电 (CV Charge)                    | I=  737.3mA, V=4.20V, P=  3.10W
2050     | 2140913.07      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2051     | 2141783.11      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14802.1mA, V=3.63V, P=-53.64W
2052     | 2141858.06      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.5mA, V=3.72V, P=-16.23W
2053     | 2142858.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17839.3mA, V=2.97V, P=-52.47W
2054     | 2142993.06      | 1034.04    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2055     | 2144057.10      | 1802.59    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.93V, P= 11.74W
2056     | 2145889.70      | 2450.18    | 恒压充电 (CV Charge)                    | I=  728.4mA, V=4.20V, P=  3.06W
2057     | 2148369.88      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2058     | 2149239.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14793.8mA, V=3.63V, P=-53.65W
2059     | 2149314.88      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4365.7mA, V=3.72V, P=-16.23W
2060     | 2150314.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17812.2mA, V=2.97V, P=-52.47W
2061     | 2150449.88      | 1050.41    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2062     | 2151530.28      | 1800.40    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.93V, P= 11.75W
2063     | 2153360.69      | 2492.61    | 恒压充电 (CV Charge)                    | I=  712.2mA, V=4.20V, P=  2.99W
2064     | 2155883.30      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2065     | 2156753.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14780.4mA, V=3.64V, P=-53.65W
2066     | 2156828.30      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4363.6mA, V=3.72V, P=-16.23W
2067     | 2157828.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17784.3mA, V=2.97V, P=-52.47W
2068     | 2157963.29      | 1071.68    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2069     | 2159064.97      | 1796.34    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2070     | 2160891.32      | 2494.64    | 恒压充电 (CV Charge)                    | I=  710.3mA, V=4.20V, P=  2.98W
2071     | 2163415.96      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2072     | 2164286.01      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14787.6mA, V=3.63V, P=-53.64W
2073     | 2164360.96      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4364.0mA, V=3.72V, P=-16.23W
2074     | 2165360.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17818.9mA, V=2.97V, P=-52.47W
2075     | 2165495.95      | 1047.02    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2076     | 2166572.98      | 1795.02    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.93V, P= 11.74W
2077     | 2168398.00      | 2518.37    | 恒压充电 (CV Charge)                    | I=  712.9mA, V=4.20V, P=  2.99W
2078     | 2170946.38      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2079     | 2171816.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14801.2mA, V=3.63V, P=-53.65W
2080     | 2171891.38      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4364.1mA, V=3.72V, P=-16.22W
2081     | 2172891.37      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17873.5mA, V=2.96V, P=-52.52W
2082     | 2173026.37      | 995.60     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2083     | 2174051.98      | 1793.98    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.74W
2084     | 2175875.96      | 2542.58    | 恒压充电 (CV Charge)                    | I=  708.0mA, V=4.20V, P=  2.97W
2085     | 2178448.54      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2086     | 2179318.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14810.8mA, V=3.63V, P=-53.65W
2087     | 2179393.54      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4366.0mA, V=3.72V, P=-16.22W
2088     | 2180393.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17887.8mA, V=2.96V, P=-52.50W
2089     | 2180528.53      | 986.49     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2090     | 2181545.02      | 1793.57    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2091     | 2183368.59      | 2553.49    | 恒压充电 (CV Charge)                    | I=  702.6mA, V=4.20V, P=  2.95W
2092     | 2185952.08      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2093     | 2186822.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14819.3mA, V=3.63V, P=-53.64W
2094     | 2186897.08      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4368.1mA, V=3.72V, P=-16.23W
2095     | 2187897.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17911.9mA, V=2.95V, P=-52.47W
2096     | 2188032.07      | 952.56     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2097     | 2189014.64      | 1794.14    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.93V, P= 11.74W
2098     | 2190838.78      | 2566.24    | 恒压充电 (CV Charge)                    | I=  704.3mA, V=4.20V, P=  2.96W
2099     | 2193435.02      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2100     | 2194305.07      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14825.1mA, V=3.62V, P=-53.64W
2101     | 2194380.02      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.1mA, V=3.72V, P=-16.23W
2102     | 2195380.02      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17925.3mA, V=2.95V, P=-52.47W
2103     | 2195515.02      | 959.19     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2104     | 2196504.21      | 1792.87    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.93V, P= 11.74W
2105     | 2198327.08      | 2581.96    | 恒压充电 (CV Charge)                    | I=  699.0mA, V=4.20V, P=  2.94W
2106     | 2200939.04      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2107     | 2201809.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14839.3mA, V=3.62V, P=-53.65W
2108     | 2201884.04      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.3mA, V=3.72V, P=-16.22W
2109     | 2202884.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17971.0mA, V=2.95V, P=-52.52W
2110     | 2203019.04      | 949.54     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2111     | 2203998.58      | 1795.80    | 恒流充电 (CC Charge)                    | I= 2989.3mA, V=3.93V, P= 11.73W
2112     | 2205824.38      | 2580.98    | 恒压充电 (CV Charge)                    | I=  697.9mA, V=4.20V, P=  2.93W
2113     | 2208435.36      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2114     | 2209305.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14840.8mA, V=3.62V, P=-53.65W
2115     | 2209380.36      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.6mA, V=3.72V, P=-16.22W
2116     | 2210380.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17983.9mA, V=2.94V, P=-52.51W
2117     | 2210515.36      | 923.15     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2118     | 2211468.51      | 1796.70    | 恒流充电 (CC Charge)                    | I= 2989.4mA, V=3.93V, P= 11.73W
2119     | 2213295.21      | 2580.23    | 恒压充电 (CV Charge)                    | I=  698.0mA, V=4.20V, P=  2.93W
2120     | 2215905.45      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2121     | 2216775.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14845.8mA, V=3.62V, P=-53.64W
2122     | 2216850.44      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4370.6mA, V=3.72V, P=-16.22W
2123     | 2217850.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17987.6mA, V=2.94V, P=-52.51W
2124     | 2217985.44      | 891.06     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2125     | 2218906.51      | 1795.47    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.73W
2126     | 2220731.98      | 2419.17    | 恒压充电 (CV Charge)                    | I=  741.9mA, V=4.20V, P=  3.12W
2127     | 2223181.15      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2128     | 2224051.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14850.1mA, V=3.62V, P=-53.65W
2129     | 2224126.15      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4371.5mA, V=3.72V, P=-16.22W
2130     | 2225126.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18020.7mA, V=2.94V, P=-52.53W
2131     | 2225261.14      | 951.47     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2132     | 2226242.62      | 1805.25    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.74W
2133     | 2228077.87      | 2590.04    | 恒压充电 (CV Charge)                    | I=  698.6mA, V=4.20V, P=  2.93W
2134     | 2230697.91      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2135     | 2231567.96      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14842.9mA, V=3.62V, P=-53.65W
2136     | 2231642.91      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4369.2mA, V=3.72V, P=-16.22W
2137     | 2232642.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17979.3mA, V=2.95V, P=-52.53W
2138     | 2232777.91      | 955.73     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2139     | 2233763.64      | 1797.90    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.73W
2140     | 2235591.54      | 2479.25    | 恒压充电 (CV Charge)                    | I=  724.3mA, V=4.20V, P=  3.04W
2141     | 2238100.79      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2142     | 2238970.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14839.2mA, V=3.62V, P=-53.65W
2143     | 2239045.79      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4368.9mA, V=3.72V, P=-16.22W
2144     | 2240045.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17979.4mA, V=2.95V, P=-52.53W
2145     | 2240180.79      | 960.86     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2146     | 2241171.65      | 1800.22    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.93V, P= 11.75W
2147     | 2243001.87      | 2580.49    | 恒压充电 (CV Charge)                    | I=  697.6mA, V=4.20V, P=  2.93W
2148     | 2245612.36      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2149     | 2246482.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14834.1mA, V=3.62V, P=-53.65W
2150     | 2246557.36      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4367.5mA, V=3.72V, P=-16.22W
2151     | 2247557.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17971.7mA, V=2.95V, P=-52.53W
2152     | 2247692.36      | 1006.16    | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2153     | 2248728.52      | 1796.13    | 恒流充电 (CC Charge)                    | I= 2989.5mA, V=3.93V, P= 11.74W
2154     | 2250554.65      | 2574.98    | 恒压充电 (CV Charge)                    | I=  703.6mA, V=4.20V, P=  2.95W
2155     | 2253159.63      | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2156     | 2254029.68      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14840.6mA, V=3.62V, P=-53.65W
2157     | 2254104.63      | 1000.00    | 任务剖面: 巡航 (Cruise)                   | I=-4368.5mA, V=3.72V, P=-16.22W
2158     | 2255104.63      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17989.6mA, V=2.94V, P=-52.53W
2159     | 2255239.63      | 960.06     | 静置 (Rest)                           | I=    0.0mA, V=3.51V, P=  0.00W
2160     | 2256204.54      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.52V, P=  0.00W
