--- 分析日志 for: .\VAH30.csv ---
--- 协议: Temp: 35 deg C ---

发现 6489 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
1003     | 905241.25       | 1577.02    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1004     | 906848.27       | 1567.53    | 恒压充电 (CV Charge)                    | I=  807.1mA, V=4.20V, P=  3.39W
1005     | 908445.81       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1006     | 909315.85       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14300.4mA, V=3.75V, P=-53.61W
1007     | 909390.81       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.3mA, V=3.82V, P=-16.25W
1008     | 910190.81       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16037.5mA, V=3.29V, P=-52.58W
1009     | 910325.81       | 1070.53    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1010     | 911426.33       | 1576.64    | 恒流充电 (CC Charge)                    | I= 2992.9mA, V=3.98V, P= 11.92W
1011     | 913032.97       | 1574.64    | 恒压充电 (CV Charge)                    | I=  807.5mA, V=4.20V, P=  3.39W
1012     | 914637.61       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1013     | 915507.65       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14301.8mA, V=3.75V, P=-53.61W
1014     | 915582.61       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.7mA, V=3.82V, P=-16.25W
1015     | 916382.61       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16040.3mA, V=3.29V, P=-52.58W
1016     | 916517.61       | 1122.73    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1017     | 917670.34       | 1576.09    | 恒流充电 (CC Charge)                    | I= 2992.8mA, V=3.98V, P= 11.92W
1018     | 919276.43       | 1575.14    | 恒压充电 (CV Charge)                    | I=  808.3mA, V=4.20V, P=  3.39W
1019     | 920881.57       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1020     | 921751.61       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14303.5mA, V=3.75V, P=-53.61W
1021     | 921826.57       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.1mA, V=3.82V, P=-16.25W
1022     | 922626.57       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16042.3mA, V=3.29V, P=-52.58W
1023     | 922761.57       | 1094.34    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1024     | 923885.91       | 1576.00    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1025     | 925491.91       | 1575.69    | 恒压充电 (CV Charge)                    | I=  809.0mA, V=4.20V, P=  3.40W
1026     | 927097.60       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1027     | 927967.64       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14328.9mA, V=3.75V, P=-53.69W
1028     | 928042.60       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.4mA, V=3.81V, P=-16.25W
1029     | 928842.60       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16044.8mA, V=3.29V, P=-52.58W
1030     | 928977.60       | 1102.30    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1031     | 930109.90       | 1575.84    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1032     | 931715.73       | 1573.97    | 恒压充电 (CV Charge)                    | I=  809.7mA, V=4.20V, P=  3.40W
1033     | 933319.71       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1034     | 934189.74       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14306.3mA, V=3.75V, P=-53.61W
1035     | 934264.71       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.6mA, V=3.81V, P=-16.25W
1036     | 935064.71       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16047.2mA, V=3.29V, P=-52.58W
1037     | 935199.70       | 1095.18    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1038     | 936324.89       | 1575.99    | 恒流充电 (CC Charge)                    | I= 2992.9mA, V=3.98V, P= 11.92W
1039     | 937930.88       | 1579.53    | 恒压充电 (CV Charge)                    | I=  809.7mA, V=4.20V, P=  3.40W
1040     | 939540.40       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1041     | 940410.44       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14332.3mA, V=3.75V, P=-53.69W
1042     | 940485.41       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.7mA, V=3.81V, P=-16.24W
1043     | 941285.40       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16049.3mA, V=3.29V, P=-52.58W
1044     | 941420.40       | 1104.13    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1045     | 942554.54       | 1575.84    | 恒流充电 (CC Charge)                    | I= 2992.8mA, V=3.98V, P= 11.92W
1046     | 944160.38       | 1580.21    | 恒压充电 (CV Charge)                    | I=  809.9mA, V=4.20V, P=  3.40W
1047     | 945770.59       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1048     | 946640.63       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14310.0mA, V=3.75V, P=-53.61W
1049     | 946715.59       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.9mA, V=3.81V, P=-16.24W
1050     | 947515.59       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16052.8mA, V=3.29V, P=-52.58W
1051     | 947650.59       | 1114.02    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1052     | 948794.61       | 1575.95    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1053     | 950400.56       | 1590.86    | 恒压充电 (CV Charge)                    | I=  797.2mA, V=4.20V, P=  3.35W
1054     | 952021.42       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1055     | 952891.46       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14335.7mA, V=3.75V, P=-53.69W
1056     | 952966.42       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.9mA, V=3.81V, P=-16.24W
1057     | 953766.42       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16054.1mA, V=3.29V, P=-52.58W
1058     | 953901.42       | 1121.41    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1059     | 955052.83       | 1575.46    | 恒流充电 (CC Charge)                    | I= 2992.8mA, V=3.98V, P= 11.92W
1060     | 956658.29       | 1595.43    | 恒压充电 (CV Charge)                    | I=  797.5mA, V=4.20V, P=  3.35W
1061     | 958283.72       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1062     | 959153.76       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14337.5mA, V=3.75V, P=-53.69W
1063     | 959228.73       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4262.0mA, V=3.81V, P=-16.24W
1064     | 960028.72       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16056.9mA, V=3.29V, P=-52.58W
1065     | 960163.72       | 1107.26    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1066     | 961300.99       | 1574.89    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1067     | 962905.88       | 1597.41    | 恒压充电 (CV Charge)                    | I=  798.8mA, V=4.20V, P=  3.35W
1068     | 964533.29       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1069     | 965403.32       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14315.3mA, V=3.75V, P=-53.61W
1070     | 965478.29       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4262.3mA, V=3.81V, P=-16.24W
1071     | 966278.29       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16059.2mA, V=3.29V, P=-52.58W
1072     | 966413.29       | 1118.44    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1073     | 967561.73       | 1575.03    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1074     | 969166.76       | 1587.44    | 恒压充电 (CV Charge)                    | I=  811.7mA, V=4.20V, P=  3.41W
1075     | 970784.20       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1076     | 971654.24       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14340.7mA, V=3.75V, P=-53.69W
1077     | 971729.20       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4262.5mA, V=3.81V, P=-16.24W
1078     | 972529.20       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16062.5mA, V=3.29V, P=-52.58W
1079     | 972664.20       | 1110.00    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1080     | 973789.32       | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1081     | 973819.32       | 3674.78    | 其他充电阶段                              | I= 1492.9mA, V=3.97V, P=  5.92W
1082     | 977524.11       | 1649.24    | 恒压充电 (CV Charge)                    | I=  377.7mA, V=4.20V, P=  1.59W
1083     | 979203.35       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1084     | 980073.39       | 3599.96    | RPT: C/5 容量测试放电                     | I= -607.2mA, V=4.06V, P= -2.47W
1085     | 983673.35       | 30.00      | RPT: IR测量前静置                        | I=  -73.7mA, V=4.01V, P= -0.30W
1086     | 983703.35       | 7200.00    | RPT: C/5 容量测试放电                     | I= -607.1mA, V=3.79V, P= -2.30W
1087     | 990903.35       | 30.00      | RPT: IR测量前静置                        | I=  -73.6mA, V=3.60V, P= -0.27W
1088     | 990933.35       | 6420.73    | RPT: C/5 容量测试放电                     | I= -607.1mA, V=3.28V, P= -1.99W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2905.43 mAh, Cycle Number = 154
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

1089     | 997384.08       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.72V, P=  0.00W
1090     | 998284.08       | 2938.15    | 恒流充电 (CC Charge)                    | I= 2993.2mA, V=3.81V, P= 11.40W
1091     | 1001252.22      | 1668.92    | 恒压充电 (CV Charge)                    | I=  822.5mA, V=4.20V, P=  3.45W
1092     | 1002951.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1093     | 1003821.18      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14335.1mA, V=3.75V, P=-53.69W
1094     | 1003896.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.5mA, V=3.81V, P=-16.25W
1095     | 1004696.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15982.1mA, V=3.30V, P=-52.58W
1096     | 1004831.14      | 1118.49    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1097     | 1005979.62      | 1567.75    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.93W
1098     | 1007577.38      | 1619.57    | 恒压充电 (CV Charge)                    | I=  807.0mA, V=4.20V, P=  3.39W
1099     | 1009226.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1100     | 1010096.99      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14340.7mA, V=3.75V, P=-53.69W
1101     | 1010171.95      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4261.8mA, V=3.81V, P=-16.24W
1102     | 1010971.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16000.9mA, V=3.30V, P=-52.59W
1103     | 1011106.95      | 1124.57    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1104     | 1012261.52      | 1568.14    | 恒流充电 (CC Charge)                    | I= 2993.2mA, V=3.98V, P= 11.92W
1105     | 1013859.66      | 1627.80    | 恒压充电 (CV Charge)                    | I=  793.5mA, V=4.20V, P=  3.33W
1106     | 1015517.46      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1107     | 1016387.50      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14320.4mA, V=3.75V, P=-53.61W
1108     | 1016462.46      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4262.0mA, V=3.81V, P=-16.24W
1109     | 1017262.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16017.9mA, V=3.30V, P=-52.59W
1110     | 1017397.46      | 1138.65    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1111     | 1018566.11      | 1568.31    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1112     | 1020164.42      | 1629.92    | 恒压充电 (CV Charge)                    | I=  794.0mA, V=4.20V, P=  3.33W
1113     | 1021824.34      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1114     | 1022694.37      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14323.9mA, V=3.75V, P=-53.61W
1115     | 1022769.34      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4263.3mA, V=3.81V, P=-16.24W
1116     | 1023569.34      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16030.8mA, V=3.29V, P=-52.58W
1117     | 1023704.33      | 1109.29    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1118     | 1024843.62      | 1568.90    | 恒流充电 (CC Charge)                    | I= 2992.7mA, V=3.98V, P= 11.92W
1119     | 1026442.53      | 1633.14    | 恒压充电 (CV Charge)                    | I=  794.1mA, V=4.20V, P=  3.33W
1120     | 1028105.66      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1121     | 1028975.70      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14351.6mA, V=3.74V, P=-53.69W
1122     | 1029050.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4263.9mA, V=3.81V, P=-16.25W
1123     | 1029850.66      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16041.5mA, V=3.29V, P=-52.58W
1124     | 1029985.66      | 1104.23    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1125     | 1031119.89      | 1569.32    | 恒流充电 (CC Charge)                    | I= 2992.9mA, V=3.98V, P= 11.92W
1126     | 1032719.21      | 1635.39    | 恒压充电 (CV Charge)                    | I=  794.4mA, V=4.20V, P=  3.34W
1127     | 1034384.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1128     | 1035254.65      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14353.6mA, V=3.74V, P=-53.69W
1129     | 1035329.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.0mA, V=3.81V, P=-16.24W
1130     | 1036129.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16048.5mA, V=3.29V, P=-52.58W
1131     | 1036264.61      | 1093.83    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1132     | 1037388.44      | 1569.53    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1133     | 1038987.97      | 1635.60    | 恒压充电 (CV Charge)                    | I=  794.6mA, V=4.20V, P=  3.34W
1134     | 1040653.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1135     | 1041523.61      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14330.9mA, V=3.74V, P=-53.60W
1136     | 1041598.57      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.1mA, V=3.81V, P=-16.24W
1137     | 1042398.57      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16054.4mA, V=3.29V, P=-52.58W
1138     | 1042533.57      | 1098.08    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
1139     | 1043661.65      | 1570.33    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1140     | 1045261.98      | 1635.63    | 恒压充电 (CV Charge)                    | I=  794.2mA, V=4.20V, P=  3.34W
1141     | 1046927.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1142     | 1047797.64      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14357.1mA, V=3.74V, P=-53.69W
1143     | 1047872.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.4mA, V=3.81V, P=-16.24W
1144     | 1048672.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16059.4mA, V=3.29V, P=-52.58W
1145     | 1048807.60      | 1124.26    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1146     | 1049961.86      | 1569.98    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1147     | 1051561.85      | 1642.02    | 恒压充电 (CV Charge)                    | I=  794.9mA, V=4.20V, P=  3.34W
1148     | 1053233.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1149     | 1054103.90      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14334.9mA, V=3.74V, P=-53.61W
1150     | 1054178.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4264.8mA, V=3.81V, P=-16.24W
1151     | 1054978.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16063.7mA, V=3.29V, P=-52.58W
1152     | 1055113.86      | 1131.42    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1153     | 1056275.28      | 1569.90    | 恒流充电 (CC Charge)                    | I= 2993.3mA, V=3.98V, P= 11.92W
1154     | 1057875.19      | 1639.10    | 恒压充电 (CV Charge)                    | I=  795.3mA, V=4.20V, P=  3.34W
1155     | 1059544.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1156     | 1060414.32      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14361.0mA, V=3.74V, P=-53.69W
1157     | 1060489.29      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.2mA, V=3.81V, P=-16.24W
1158     | 1061289.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16068.6mA, V=3.28V, P=-52.58W
1159     | 1061424.28      | 1096.36    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1160     | 1062550.65      | 1570.41    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1161     | 1064151.05      | 1646.41    | 恒压充电 (CV Charge)                    | I=  794.8mA, V=4.20V, P=  3.34W
1162     | 1065827.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1163     | 1066697.50      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14362.5mA, V=3.74V, P=-53.68W
1164     | 1066772.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4265.6mA, V=3.81V, P=-16.25W
1165     | 1067572.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16072.3mA, V=3.28V, P=-52.58W
1166     | 1067707.46      | 1090.47    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1167     | 1068827.93      | 1570.53    | 恒流充电 (CC Charge)                    | I= 2993.2mA, V=3.98V, P= 11.92W
1168     | 1070428.46      | 1648.01    | 恒压充电 (CV Charge)                    | I=  794.9mA, V=4.20V, P=  3.34W
1169     | 1072106.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1170     | 1072976.51      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14364.3mA, V=3.74V, P=-53.68W
1171     | 1073051.48      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.5mA, V=3.81V, P=-16.25W
1172     | 1073851.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16077.2mA, V=3.28V, P=-52.58W
1173     | 1073986.47      | 1088.15    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1174     | 1075104.62      | 1570.49    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1175     | 1076705.11      | 1650.84    | 恒压充电 (CV Charge)                    | I=  783.1mA, V=4.20V, P=  3.29W
1176     | 1078385.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1177     | 1079255.99      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14342.8mA, V=3.74V, P=-53.61W
1178     | 1079330.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.7mA, V=3.81V, P=-16.25W
1179     | 1080130.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16079.9mA, V=3.28V, P=-52.58W
1180     | 1080265.95      | 1135.80    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1181     | 1081431.76      | 1570.16    | 恒流充电 (CC Charge)                    | I= 2993.0mA, V=3.98V, P= 11.92W
1182     | 1083031.92      | 1653.62    | 恒压充电 (CV Charge)                    | I=  783.8mA, V=4.20V, P=  3.29W
1183     | 1084715.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1184     | 1085585.58      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14368.0mA, V=3.74V, P=-53.69W
1185     | 1085660.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.7mA, V=3.81V, P=-16.25W
1186     | 1086460.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16083.9mA, V=3.28V, P=-52.58W
1187     | 1086595.54      | 1113.57    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1188     | 1087739.11      | 1570.24    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1189     | 1089339.35      | 1657.27    | 恒压充电 (CV Charge)                    | I=  784.1mA, V=4.20V, P=  3.29W
1190     | 1091026.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1191     | 1091896.66      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14369.8mA, V=3.74V, P=-53.69W
1192     | 1091971.63      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.3mA, V=3.81V, P=-16.25W
1193     | 1092771.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16086.2mA, V=3.28V, P=-52.58W
1194     | 1092906.62      | 1136.00    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1195     | 1094072.62      | 1569.95    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1196     | 1095672.57      | 1664.30    | 恒压充电 (CV Charge)                    | I=  784.7mA, V=4.20V, P=  3.30W
1197     | 1097366.87      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1198     | 1098236.91      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14370.4mA, V=3.74V, P=-53.68W
1199     | 1098311.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.3mA, V=3.81V, P=-16.24W
1200     | 1099111.87      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16089.2mA, V=3.28V, P=-52.58W
1201     | 1099246.87      | 1114.42    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1202     | 1100391.29      | 1569.88    | 恒流充电 (CC Charge)                    | I= 2993.2mA, V=3.98V, P= 11.92W
1203     | 1101991.17      | 1659.06    | 恒压充电 (CV Charge)                    | I=  784.6mA, V=4.20V, P=  3.30W
1204     | 1103680.23      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1205     | 1104550.27      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14373.4mA, V=3.74V, P=-53.68W
1206     | 1104625.23      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.6mA, V=3.81V, P=-16.24W
1207     | 1105425.23      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16092.6mA, V=3.28V, P=-52.58W
1208     | 1105560.23      | 1117.32    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1209     | 1106707.55      | 1570.34    | 恒流充电 (CC Charge)                    | I= 2992.9mA, V=3.98V, P= 11.91W
1210     | 1108307.90      | 1671.83    | 恒压充电 (CV Charge)                    | I=  784.7mA, V=4.20V, P=  3.30W
1211     | 1110009.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1212     | 1110879.77      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14374.6mA, V=3.74V, P=-53.69W
1213     | 1110954.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4266.6mA, V=3.81V, P=-16.24W
1214     | 1111754.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16095.0mA, V=3.28V, P=-52.58W
1215     | 1111889.73      | 1134.39    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1216     | 1113054.11      | 1569.08    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1217     | 1114653.19      | 1673.39    | 恒压充电 (CV Charge)                    | I=  786.3mA, V=4.20V, P=  3.30W
1218     | 1116356.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1219     | 1117226.62      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14376.2mA, V=3.74V, P=-53.68W
1220     | 1117301.58      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.2mA, V=3.81V, P=-16.25W
1221     | 1118101.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16097.8mA, V=3.28V, P=-52.58W
1222     | 1118236.58      | 1114.68    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1223     | 1119381.26      | 1570.01    | 恒流充电 (CC Charge)                    | I= 2993.1mA, V=3.98V, P= 11.92W
1224     | 1120981.27      | 1674.85    | 恒压充电 (CV Charge)                    | I=  785.3mA, V=4.20V, P=  3.30W
1225     | 1122686.12      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
1226     | 1123556.17      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14377.9mA, V=3.74V, P=-53.68W
1227     | 1123631.13      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4267.0mA, V=3.81V, P=-16.24W
1228     | 1124431.13      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16100.4mA, V=3.28V, P=-52.58W
1229     | 1124566.12      | 1115.56    | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
1230     | 1125711.68      | 1569.47    | 恒流充电 (CC Charge)                    | I= 2993.2mA, V=3.98V, P= 11.92W
