--- 分析日志 for: VAH28.csv ---
--- 协议: 10% power reduction ---

[高级数据清洗]: 发现并删除了 2 个数据点。

清洗后发现 8310 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2075     | 1879494.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2076     | 1880364.87      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13161.7mA, V=3.67V, P=-48.26W
2077     | 1880439.83      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3838.0mA, V=3.80V, P=-14.57W
2078     | 1881239.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14589.3mA, V=3.26V, P=-47.33W
2079     | 1881374.82      | 472.82     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2080     | 1881877.64      | 1230.57    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.00V, P= 12.01W
2081     | 1883138.21      | 2630.25    | 恒压充电 (CV Charge)                    | I=  685.3mA, V=4.20V, P=  2.88W
2082     | 1885798.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2083     | 1886668.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13157.7mA, V=3.67V, P=-48.27W
2084     | 1886743.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3838.1mA, V=3.80V, P=-14.57W
2085     | 1887543.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14587.1mA, V=3.26V, P=-47.33W
2086     | 1887678.47      | 482.00     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2087     | 1888190.47      | 1235.51    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.00V, P= 12.01W
2088     | 1889455.98      | 2596.20    | 恒压充电 (CV Charge)                    | I=  690.0mA, V=4.20V, P=  2.90W
2089     | 1892082.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2090     | 1892952.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13141.7mA, V=3.68V, P=-48.27W
2091     | 1893027.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3836.8mA, V=3.80V, P=-14.58W
2092     | 1893827.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14569.5mA, V=3.26V, P=-47.33W
2093     | 1893962.18      | 507.42     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2094     | 1894499.60      | 1234.00    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=4.00V, P= 12.01W
2095     | 1895763.60      | 2600.32    | 恒压充电 (CV Charge)                    | I=  689.1mA, V=4.20V, P=  2.89W
2096     | 1898393.93      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2097     | 1899263.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13137.9mA, V=3.68V, P=-48.27W
2098     | 1899338.93      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3836.2mA, V=3.80V, P=-14.58W
2099     | 1900138.93      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14561.0mA, V=3.26V, P=-47.33W
2100     | 1900273.92      | 497.19     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2101     | 1900801.12      | 1229.37    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.00V, P= 12.00W
2102     | 1902060.48      | 2636.52    | 恒压充电 (CV Charge)                    | I=  683.0mA, V=4.20V, P=  2.87W
2103     | 1904727.01      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2104     | 1905597.05      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13155.8mA, V=3.67V, P=-48.27W
2105     | 1905672.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3838.2mA, V=3.80V, P=-14.58W
2106     | 1906472.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14578.3mA, V=3.26V, P=-47.33W
2107     | 1906607.00      | 516.39     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2108     | 1907153.40      | 1234.99    | 恒流充电 (CC Charge)                    | I= 3001.4mA, V=4.00V, P= 12.01W
2109     | 1908418.39      | 2600.78    | 恒压充电 (CV Charge)                    | I=  689.6mA, V=4.20V, P=  2.90W
2110     | 1911049.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2111     | 1911919.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13138.6mA, V=3.68V, P=-48.27W
2112     | 1911994.17      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3836.6mA, V=3.80V, P=-14.58W
2113     | 1912794.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14563.8mA, V=3.26V, P=-47.33W
2114     | 1912929.17      | 508.19     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2115     | 1913467.36      | 1233.61    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.00V, P= 12.01W
2116     | 1914730.97      | 2580.85    | 恒压充电 (CV Charge)                    | I=  689.2mA, V=4.20V, P=  2.89W
2117     | 1917341.81      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2118     | 1918211.86      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13137.3mA, V=3.68V, P=-48.27W
2119     | 1918286.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3836.6mA, V=3.80V, P=-14.58W
2120     | 1919086.81      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14562.7mA, V=3.26V, P=-47.33W
2121     | 1919221.81      | 510.45     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
2122     | 1919762.27      | 1233.61    | 恒流充电 (CC Charge)                    | I= 3002.0mA, V=4.00V, P= 12.01W
2123     | 1921025.87      | 2592.88    | 恒压充电 (CV Charge)                    | I=  688.6mA, V=4.20V, P=  2.89W
2124     | 1923648.76      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2125     | 1924518.80      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13141.2mA, V=3.68V, P=-48.27W
2126     | 1924593.76      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3837.5mA, V=3.80V, P=-14.58W
2127     | 1925393.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14569.8mA, V=3.26V, P=-47.33W
2128     | 1925528.75      | 509.67     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2129     | 1926068.43      | 1233.22    | 恒流充电 (CC Charge)                    | I= 3002.1mA, V=4.00V, P= 12.01W
2130     | 1927331.65      | 2602.71    | 恒压充电 (CV Charge)                    | I=  689.2mA, V=4.20V, P=  2.89W
2131     | 1929964.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2132     | 1930834.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13146.8mA, V=3.68V, P=-48.27W
2133     | 1930909.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3838.0mA, V=3.80V, P=-14.58W
2134     | 1931709.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14577.3mA, V=3.26V, P=-47.33W
2135     | 1931844.36      | 482.43     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2136     | 1932356.79      | 1233.08    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.00V, P= 12.01W
2137     | 1933619.87      | 2533.42    | 恒压充电 (CV Charge)                    | I=  702.9mA, V=4.20V, P=  2.95W
2138     | 1936183.29      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2139     | 1937053.34      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13154.6mA, V=3.67V, P=-48.27W
2140     | 1937128.29      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.4mA, V=3.80V, P=-14.58W
2141     | 1937928.29      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14588.2mA, V=3.26V, P=-47.33W
2142     | 1938063.29      | 498.06     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2143     | 1938591.35      | 1235.67    | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=4.00V, P= 12.01W
2144     | 1939857.02      | 2612.57    | 恒压充电 (CV Charge)                    | I=  683.4mA, V=4.20V, P=  2.87W
2145     | 1942499.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2146     | 1943369.63      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13160.6mA, V=3.67V, P=-48.27W
2147     | 1943444.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3840.0mA, V=3.80V, P=-14.58W
2148     | 1944244.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14594.6mA, V=3.26V, P=-47.33W
2149     | 1944379.58      | 492.91     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2150     | 1944902.49      | 1233.07    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.00V, P= 12.02W
2151     | 1946165.56      | 2621.22    | 恒压充电 (CV Charge)                    | I=  684.1mA, V=4.20V, P=  2.87W
2152     | 1948816.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2153     | 1949686.82      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13161.5mA, V=3.67V, P=-48.27W
2154     | 1949761.78      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.7mA, V=3.80V, P=-14.58W
2155     | 1950561.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14598.6mA, V=3.26V, P=-47.33W
2156     | 1950696.77      | 478.43     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2157     | 1951205.20      | 1233.54    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.00V, P= 12.02W
2158     | 1952468.74      | 2612.26    | 恒压充电 (CV Charge)                    | I=  683.4mA, V=4.20V, P=  2.87W
2159     | 1955111.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2160     | 1955981.05      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13165.8mA, V=3.67V, P=-48.27W
2161     | 1956056.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3840.2mA, V=3.80V, P=-14.58W
2162     | 1956856.00      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14605.9mA, V=3.26V, P=-47.33W
2163     | 1956991.00      | 450.00     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2164     | 1957477.56      | 3049.53    | 其他充电阶段                              | I= 1503.8mA, V=3.98V, P=  5.99W
2165     | 1960537.09      | 3160.07    | 恒压充电 (CV Charge)                    | I=  356.9mA, V=4.20V, P=  1.50W
2166     | 1963707.15      | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
2167     | 1964597.20      | 3599.95    | RPT: C/5 容量测试放电                     | I= -596.7mA, V=4.04V, P= -2.41W
2168     | 1968197.16      | 30.00      | RPT: IR测量前静置                        | I=  -64.7mA, V=4.00V, P= -0.26W
2169     | 1968227.16      | 7200.00    | RPT: C/5 容量测试放电                     | I= -596.4mA, V=3.77V, P= -2.25W
2170     | 1975427.15      | 30.00      | RPT: IR测量前静置                        | I=  -62.6mA, V=3.59V, P= -0.22W
2171     | 1975457.15      | 5768.06    | RPT: C/5 容量测试放电                     | I= -596.5mA, V=3.27V, P= -1.95W

>>> RPT数据点记录: Capacity = 2746.24 mAh, Mission Cycle = 300 <<<

2172     | 1981235.22      | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
2173     | 1982155.21      | 2622.42    | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=3.83V, P= 11.49W
2174     | 1984807.64      | 2829.02    | 恒压充电 (CV Charge)                    | I=  717.5mA, V=4.20V, P=  3.01W
2175     | 1987666.65      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2176     | 1988536.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13140.3mA, V=3.68V, P=-48.27W
2177     | 1988611.66      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3835.3mA, V=3.80V, P=-14.57W
2178     | 1989411.65      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14469.0mA, V=3.28V, P=-47.33W
2179     | 1989546.65      | 504.48     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
2180     | 1990081.13      | 1230.42    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=4.00V, P= 12.02W
2181     | 1991341.55      | 2620.40    | 恒压充电 (CV Charge)                    | I=  683.4mA, V=4.20V, P=  2.87W
2182     | 1993991.96      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2183     | 1994862.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13131.2mA, V=3.68V, P=-48.27W
2184     | 1994936.96      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3834.8mA, V=3.80V, P=-14.58W
2185     | 1995736.96      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14472.9mA, V=3.28V, P=-47.33W
2186     | 1995871.95      | 525.70     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
2187     | 1996427.66      | 1228.87    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.00V, P= 12.00W
2188     | 1997686.53      | 2612.84    | 恒压充电 (CV Charge)                    | I=  681.5mA, V=4.20V, P=  2.86W
2189     | 2000329.37      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2190     | 2001199.42      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13143.3mA, V=3.68V, P=-48.27W
2191     | 2001274.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3836.2mA, V=3.80V, P=-14.58W
2192     | 2002074.37      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14500.8mA, V=3.28V, P=-47.33W
2193     | 2002209.37      | 523.65     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
2194     | 2002763.02      | 1228.87    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=4.00V, P= 12.00W
2195     | 2004021.89      | 2636.56    | 恒压充电 (CV Charge)                    | I=  683.0mA, V=4.20V, P=  2.87W
2196     | 2006688.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2197     | 2007558.50      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13152.7mA, V=3.67V, P=-48.27W
2198     | 2007633.46      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3837.7mA, V=3.80V, P=-14.58W
2199     | 2008433.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14525.0mA, V=3.27V, P=-47.33W
2200     | 2008568.45      | 513.81     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
2201     | 2009112.27      | 1230.42    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.00V, P= 12.01W
2202     | 2010372.69      | 2630.61    | 恒压充电 (CV Charge)                    | I=  683.0mA, V=4.20V, P=  2.87W
2203     | 2013033.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2204     | 2013903.35      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13162.9mA, V=3.67V, P=-48.27W
2205     | 2013978.31      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.3mA, V=3.80V, P=-14.58W
2206     | 2014778.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14548.4mA, V=3.27V, P=-47.33W
2207     | 2014913.30      | 490.20     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2208     | 2015433.50      | 1231.30    | 恒流充电 (CC Charge)                    | I= 3001.3mA, V=4.00V, P= 12.01W
2209     | 2016694.80      | 2617.47    | 恒压充电 (CV Charge)                    | I=  683.7mA, V=4.20V, P=  2.87W
2210     | 2019342.27      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2211     | 2020212.33      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13169.9mA, V=3.67V, P=-48.27W
2212     | 2020287.28      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3840.4mA, V=3.80V, P=-14.58W
2213     | 2021087.27      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14567.8mA, V=3.26V, P=-47.33W
2214     | 2021222.27      | 466.55     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2215     | 2021718.82      | 1231.77    | 恒流充电 (CC Charge)                    | I= 3001.4mA, V=4.00V, P= 12.01W
2216     | 2022980.58      | 2660.06    | 恒压充电 (CV Charge)                    | I=  678.4mA, V=4.20V, P=  2.85W
2217     | 2025670.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2218     | 2026540.69      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13177.7mA, V=3.67V, P=-48.27W
2219     | 2026615.65      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3841.6mA, V=3.80V, P=-14.58W
2220     | 2027415.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14587.7mA, V=3.26V, P=-47.33W
2221     | 2027550.64      | 452.77     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2222     | 2028033.41      | 1229.59    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.00V, P= 12.00W
2223     | 2029292.99      | 2671.25    | 恒压充电 (CV Charge)                    | I=  674.0mA, V=4.20V, P=  2.83W
2224     | 2031994.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2225     | 2032864.29      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13184.9mA, V=3.67V, P=-48.27W
2226     | 2032939.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3842.6mA, V=3.80V, P=-14.58W
2227     | 2033739.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14600.3mA, V=3.26V, P=-47.33W
2228     | 2033874.25      | 454.56     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2229     | 2034358.81      | 1229.65    | 恒流充电 (CC Charge)                    | I= 3002.1mA, V=4.00V, P= 12.00W
2230     | 2035618.46      | 2690.31    | 恒压充电 (CV Charge)                    | I=  674.7mA, V=4.20V, P=  2.83W
2231     | 2038338.77      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2232     | 2039208.82      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13194.0mA, V=3.66V, P=-48.27W
2233     | 2039283.77      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3843.8mA, V=3.80V, P=-14.58W
2234     | 2040083.77      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14612.6mA, V=3.25V, P=-47.33W
2235     | 2040218.77      | 443.96     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2236     | 2040692.73      | 1229.78    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.00V, P= 12.00W
2237     | 2041952.52      | 2699.03    | 恒压充电 (CV Charge)                    | I=  674.9mA, V=4.20V, P=  2.83W
2238     | 2044681.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2239     | 2045551.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13203.1mA, V=3.66V, P=-48.27W
2240     | 2045626.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3844.8mA, V=3.80V, P=-14.58W
2241     | 2046426.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14627.7mA, V=3.25V, P=-47.33W
2242     | 2046561.54      | 430.89     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2243     | 2047022.43      | 1230.96    | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.00V, P= 12.01W
2244     | 2048283.39      | 2700.12    | 恒压充电 (CV Charge)                    | I=  669.0mA, V=4.20V, P=  2.81W
2245     | 2051013.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2246     | 2051883.56      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13196.5mA, V=3.66V, P=-48.27W
2247     | 2051958.51      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3843.5mA, V=3.80V, P=-14.58W
2248     | 2052758.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14617.3mA, V=3.25V, P=-47.33W
2249     | 2052893.51      | 458.59     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2250     | 2053382.10      | 1232.48    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.00V, P= 12.02W
2251     | 2054644.58      | 2667.95    | 恒压充电 (CV Charge)                    | I=  680.2mA, V=4.20V, P=  2.86W
2252     | 2057342.53      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2253     | 2058212.58      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13184.2mA, V=3.67V, P=-48.27W
2254     | 2058287.53      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3842.2mA, V=3.80V, P=-14.58W
2255     | 2059087.53      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14597.5mA, V=3.26V, P=-47.33W
2256     | 2059222.53      | 478.58     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2257     | 2059731.11      | 1235.12    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.00V, P= 12.01W
2258     | 2060996.23      | 2632.92    | 恒压充电 (CV Charge)                    | I=  683.4mA, V=4.20V, P=  2.87W
2259     | 2063659.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2260     | 2064529.20      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-13172.1mA, V=3.67V, P=-48.27W
2261     | 2064604.16      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3840.2mA, V=3.80V, P=-14.58W
2262     | 2065404.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14584.9mA, V=3.26V, P=-47.32W
2263     | 2065539.15      | 494.31     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2264     | 2066063.46      | 1234.26    | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.00V, P= 12.01W
2265     | 2067327.72      | 2628.60    | 恒压充电 (CV Charge)                    | I=  682.8mA, V=4.20V, P=  2.87W
2266     | 2069986.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2267     | 2070856.36      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13167.8mA, V=3.67V, P=-48.27W
2268     | 2070931.32      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.0mA, V=3.80V, P=-14.57W
2269     | 2071731.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14580.2mA, V=3.26V, P=-47.32W
2270     | 2071866.31      | 513.11     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2271     | 2072409.43      | 1233.09    | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.00V, P= 12.02W
2272     | 2073672.51      | 2619.74    | 恒压充电 (CV Charge)                    | I=  682.5mA, V=4.20V, P=  2.87W
2273     | 2076322.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2274     | 2077192.30      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13170.2mA, V=3.67V, P=-48.27W
2275     | 2077267.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.1mA, V=3.80V, P=-14.57W
2276     | 2078067.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14587.8mA, V=3.26V, P=-47.32W
2277     | 2078202.25      | 506.20     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2278     | 2078738.45      | 1233.16    | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=4.00V, P= 12.01W
2279     | 2080001.60      | 2638.03    | 恒压充电 (CV Charge)                    | I=  683.0mA, V=4.20V, P=  2.87W
2280     | 2082669.63      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2281     | 2083539.68      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13175.3mA, V=3.67V, P=-48.26W
2282     | 2083614.63      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3839.5mA, V=3.80V, P=-14.57W
2283     | 2084414.63      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14598.6mA, V=3.26V, P=-47.32W
2284     | 2084549.63      | 497.12     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2285     | 2085076.75      | 1232.04    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=4.00V, P= 12.01W
2286     | 2086338.79      | 2639.99    | 恒压充电 (CV Charge)                    | I=  683.5mA, V=4.20V, P=  2.87W
2287     | 2089008.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2288     | 2089878.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13189.6mA, V=3.66V, P=-48.26W
2289     | 2089953.78      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3841.1mA, V=3.80V, P=-14.57W
2290     | 2090753.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14618.1mA, V=3.25V, P=-47.32W
2291     | 2090888.78      | 474.11     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2292     | 2091392.89      | 1233.62    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.00V, P= 12.01W
2293     | 2092656.51      | 2679.96    | 恒压充电 (CV Charge)                    | I=  671.6mA, V=4.20V, P=  2.82W
2294     | 2095366.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2295     | 2096236.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13194.2mA, V=3.66V, P=-48.26W
2296     | 2096311.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3841.8mA, V=3.80V, P=-14.57W
2297     | 2097111.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14629.0mA, V=3.25V, P=-47.33W
2298     | 2097246.47      | 470.50     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
2299     | 2097746.97      | 1232.30    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.00V, P= 12.01W
2300     | 2099009.27      | 2704.33    | 恒压充电 (CV Charge)                    | I=  666.8mA, V=4.20V, P=  2.80W
2301     | 2101743.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2302     | 2102613.65      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-13198.5mA, V=3.66V, P=-48.26W
2303     | 2102688.60      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3843.0mA, V=3.80V, P=-14.57W
2304     | 2103488.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-14635.8mA, V=3.25V, P=-47.33W
2305     | 2103623.60      | 458.45     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
