--- 分析日志 for: VAH30.csv ---
--- 协议: Temp: 35 deg C ---

清洗后发现 6471 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
652      | 584224.04       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14240.7mA, V=3.77V, P=-53.71W
653      | 584299.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4253.7mA, V=3.83V, P=-16.26W
654      | 585099.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15922.0mA, V=3.32V, P=-52.59W
655      | 585233.99       | 1059.36    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
656      | 586323.35       | 1587.53    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.99V, P= 11.92W
657      | 587940.88       | 1388.92    | 恒压充电 (CV Charge)                    | I=  862.2mA, V=4.20V, P=  3.62W
658      | 589359.80       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
659      | 590229.84       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14242.0mA, V=3.77V, P=-53.71W
660      | 590304.80       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4253.8mA, V=3.83V, P=-16.26W
661      | 591104.80       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15924.3mA, V=3.31V, P=-52.59W
662      | 591239.79       | 1052.81    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
663      | 592322.61       | 1587.51    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.92W
664      | 593940.12       | 1393.52    | 恒压充电 (CV Charge)                    | I=  862.5mA, V=4.20V, P=  3.62W
665      | 595363.64       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
666      | 596233.68       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14244.0mA, V=3.77V, P=-53.71W
667      | 596308.64       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4254.3mA, V=3.82V, P=-16.26W
668      | 597108.64       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15927.7mA, V=3.31V, P=-52.59W
669      | 597243.64       | 1061.82    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
670      | 598335.46       | 1587.00    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.99V, P= 11.92W
671      | 599952.46       | 1399.69    | 恒压充电 (CV Charge)                    | I=  863.5mA, V=4.20V, P=  3.63W
672      | 601382.15       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
673      | 602252.20       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14245.5mA, V=3.77V, P=-53.71W
674      | 602327.15       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4254.6mA, V=3.82V, P=-16.26W
675      | 603127.15       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15929.7mA, V=3.31V, P=-52.59W
676      | 603262.15       | 1053.74    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
677      | 604345.89       | 1586.84    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.92W
678      | 605962.73       | 1401.84    | 恒压充电 (CV Charge)                    | I=  863.9mA, V=4.20V, P=  3.63W
679      | 607394.57       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
680      | 608264.62       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14246.7mA, V=3.77V, P=-53.71W
681      | 608339.57       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4254.3mA, V=3.82V, P=-16.26W
682      | 609139.57       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15932.2mA, V=3.31V, P=-52.59W
683      | 609274.57       | 1057.63    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
684      | 610362.20       | 1586.80    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.99V, P= 11.92W
685      | 611978.99       | 1405.39    | 恒压充电 (CV Charge)                    | I=  864.1mA, V=4.20V, P=  3.63W
686      | 613414.38       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
687      | 614284.42       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14224.9mA, V=3.77V, P=-53.63W
688      | 614359.39       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.0mA, V=3.82V, P=-16.26W
689      | 615159.38       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15936.8mA, V=3.31V, P=-52.59W
690      | 615294.38       | 1051.77    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
691      | 616376.16       | 1587.04    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.99V, P= 11.92W
692      | 617993.20       | 1404.03    | 恒压充电 (CV Charge)                    | I=  864.3mA, V=4.20V, P=  3.63W
693      | 619427.23       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
694      | 620297.28       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14250.9mA, V=3.77V, P=-53.71W
695      | 620372.23       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.0mA, V=3.82V, P=-16.26W
696      | 621172.23       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15937.8mA, V=3.31V, P=-52.59W
697      | 621307.23       | 1062.58    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
698      | 622399.81       | 1586.72    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.99V, P= 11.92W
699      | 624016.53       | 1409.50    | 恒压充电 (CV Charge)                    | I=  865.0mA, V=4.20V, P=  3.63W
700      | 625456.03       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
701      | 626326.08       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14252.5mA, V=3.77V, P=-53.71W
702      | 626401.04       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.2mA, V=3.82V, P=-16.26W
703      | 627201.03       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15940.4mA, V=3.31V, P=-52.59W
704      | 627336.03       | 1066.84    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
705      | 628432.87       | 1586.17    | 恒流充电 (CC Charge)                    | I= 2988.6mA, V=3.99V, P= 11.92W
706      | 630049.04       | 1408.96    | 恒压充电 (CV Charge)                    | I=  865.7mA, V=4.20V, P=  3.64W
707      | 631487.99       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
708      | 632358.04       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14254.0mA, V=3.77V, P=-53.71W
709      | 632433.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.4mA, V=3.82V, P=-16.26W
710      | 633232.99       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15944.1mA, V=3.31V, P=-52.59W
711      | 633367.99       | 1034.30    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
712      | 634432.29       | 1586.50    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.99V, P= 11.92W
713      | 636048.80       | 1416.45    | 恒压充电 (CV Charge)                    | I=  850.5mA, V=4.20V, P=  3.57W
714      | 637495.25       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
715      | 638365.29       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14255.6mA, V=3.77V, P=-53.71W
716      | 638440.25       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.7mA, V=3.82V, P=-16.26W
717      | 639240.25       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15946.4mA, V=3.31V, P=-52.59W
718      | 639375.24       | 1020.00    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
719      | 640451.02       | 3704.07    | 其他充电阶段                              | I= 1488.8mA, V=3.97V, P=  5.92W
720      | 644185.09       | 1369.18    | 恒压充电 (CV Charge)                    | I=  389.3mA, V=4.20V, P=  1.63W
721      | 645584.27       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
722      | 646454.32       | 3599.95    | RPT: C/5 容量测试放电                     | I= -611.4mA, V=4.07V, P= -2.49W
723      | 650054.27       | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=4.02V, P= -0.31W
724      | 650084.27       | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.4mA, V=3.80V, P= -2.32W
725      | 657284.27       | 30.00      | RPT: IR测量前静置                        | I=  -78.2mA, V=3.61V, P= -0.28W
726      | 657314.27       | 6741.68    | RPT: C/5 容量测试放电                     | I= -611.5mA, V=3.28V, P= -2.01W

>>> RPT数据点记录: Capacity = 2980.54 mAh, Mission Cycle = 100 <<<

727      | 664085.95       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.72V, P=  0.00W
728      | 664985.95       | 3029.03    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.81V, P= 11.38W
729      | 668044.98       | 1477.96    | 恒压充电 (CV Charge)                    | I=  867.7mA, V=4.20V, P=  3.64W
730      | 669552.93       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
731      | 670422.98       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14254.8mA, V=3.77V, P=-53.71W
732      | 670497.93       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.3mA, V=3.82V, P=-16.26W
733      | 671297.93       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15874.2mA, V=3.32V, P=-52.59W
734      | 671432.93       | 1039.56    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
735      | 672502.49       | 1579.62    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.99V, P= 11.92W
736      | 674112.12       | 1437.28    | 恒压充电 (CV Charge)                    | I=  859.5mA, V=4.20V, P=  3.61W
737      | 675579.40       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
738      | 676449.45       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14259.1mA, V=3.77V, P=-53.70W
739      | 676524.40       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4256.0mA, V=3.82V, P=-16.26W
740      | 677324.40       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15892.5mA, V=3.32V, P=-52.60W
741      | 677459.40       | 1034.50    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
742      | 678523.90       | 1579.81    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.92W
743      | 680133.71       | 1438.90    | 恒压充电 (CV Charge)                    | I=  859.6mA, V=4.20V, P=  3.61W
744      | 681602.61       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
745      | 682472.66       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14262.6mA, V=3.77V, P=-53.71W
746      | 682547.61       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4255.9mA, V=3.82V, P=-16.26W
747      | 683347.61       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15907.9mA, V=3.32V, P=-52.60W
748      | 683482.61       | 1051.52    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
749      | 684564.13       | 1580.00    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.99V, P= 11.92W
750      | 686174.13       | 1445.79    | 恒压充电 (CV Charge)                    | I=  844.6mA, V=4.20V, P=  3.55W
751      | 687649.92       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
752      | 688519.96       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14266.2mA, V=3.77V, P=-53.71W
753      | 688594.92       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4256.9mA, V=3.82V, P=-16.26W
754      | 689394.92       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15919.8mA, V=3.32V, P=-52.59W
755      | 689529.91       | 1062.54    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
756      | 690622.45       | 1580.32    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.92W
757      | 692232.77       | 1446.56    | 恒压充电 (CV Charge)                    | I=  845.2mA, V=4.20V, P=  3.55W
758      | 693709.33       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
759      | 694579.38       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14267.5mA, V=3.77V, P=-53.71W
760      | 694654.33       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.1mA, V=3.82V, P=-16.26W
761      | 695454.33       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15929.0mA, V=3.31V, P=-52.59W
762      | 695589.33       | 1054.19    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
763      | 696673.52       | 1580.74    | 恒流充电 (CC Charge)                    | I= 2988.6mA, V=3.99V, P= 11.91W
764      | 698284.26       | 1450.22    | 恒压充电 (CV Charge)                    | I=  844.7mA, V=4.20V, P=  3.55W
765      | 699764.48       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
766      | 700634.53       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14270.7mA, V=3.77V, P=-53.71W
767      | 700709.49       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.5mA, V=3.82V, P=-16.26W
768      | 701509.48       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15936.7mA, V=3.31V, P=-52.59W
769      | 701644.48       | 1056.81    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
770      | 702731.30       | 1581.13    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.99V, P= 11.92W
771      | 704342.42       | 1452.67    | 恒压充电 (CV Charge)                    | I=  844.9mA, V=4.20V, P=  3.55W
772      | 705825.09       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
773      | 706695.14       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14271.9mA, V=3.77V, P=-53.71W
774      | 706770.09       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.7mA, V=3.82V, P=-16.26W
775      | 707570.09       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15941.6mA, V=3.31V, P=-52.59W
776      | 707705.09       | 1067.98    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
777      | 708803.07       | 1580.83    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.91W
778      | 710413.90       | 1451.29    | 恒压充电 (CV Charge)                    | I=  845.5mA, V=4.20V, P=  3.55W
779      | 711895.19       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
780      | 712765.24       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14274.1mA, V=3.77V, P=-53.71W
781      | 712840.20       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4258.0mA, V=3.82V, P=-16.26W
782      | 713640.19       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15947.0mA, V=3.31V, P=-52.59W
783      | 713775.19       | 1059.46    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
784      | 714864.66       | 1581.62    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.99V, P= 11.91W
785      | 716476.27       | 1453.72    | 恒压充电 (CV Charge)                    | I=  845.0mA, V=4.20V, P=  3.55W
786      | 717959.99       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
787      | 718830.04       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14276.4mA, V=3.77V, P=-53.71W
788      | 718904.99       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4258.5mA, V=3.82V, P=-16.26W
789      | 719704.99       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15952.3mA, V=3.31V, P=-52.59W
790      | 719839.99       | 1043.46    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
791      | 720913.45       | 1581.69    | 恒流充电 (CC Charge)                    | I= 2989.0mA, V=3.99V, P= 11.91W
792      | 722525.14       | 1463.41    | 恒压充电 (CV Charge)                    | I=  845.5mA, V=4.20V, P=  3.55W
793      | 724018.55       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
794      | 724888.60       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14278.2mA, V=3.76V, P=-53.71W
795      | 724963.56       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4258.6mA, V=3.82V, P=-16.26W
796      | 725763.55       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15956.2mA, V=3.31V, P=-52.59W
797      | 725898.55       | 1066.72    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
798      | 726995.28       | 1581.00    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.99V, P= 11.91W
799      | 728606.28       | 1466.32    | 恒压充电 (CV Charge)                    | I=  846.2mA, V=4.20V, P=  3.55W
800      | 730102.59       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
801      | 730972.65       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14279.8mA, V=3.76V, P=-53.71W
802      | 731047.60       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4258.9mA, V=3.82V, P=-16.26W
803      | 731847.60       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15960.3mA, V=3.31V, P=-52.59W
804      | 731982.59       | 1055.18    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
805      | 733067.78       | 1581.21    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.99V, P= 11.91W
806      | 734678.99       | 1468.70    | 恒压充电 (CV Charge)                    | I=  846.0mA, V=4.20V, P=  3.55W
807      | 736177.69       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
808      | 737047.74       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14281.3mA, V=3.76V, P=-53.71W
809      | 737122.69       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4258.9mA, V=3.82V, P=-16.26W
810      | 737922.69       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15964.1mA, V=3.31V, P=-52.59W
811      | 738057.69       | 1073.63    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
812      | 739161.32       | 1581.22    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.91W
813      | 740772.54       | 1468.72    | 恒压充电 (CV Charge)                    | I=  846.7mA, V=4.20V, P=  3.56W
814      | 742271.26       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
815      | 743141.30       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14283.1mA, V=3.76V, P=-53.71W
816      | 743216.26       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.2mA, V=3.82V, P=-16.26W
817      | 744016.26       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15967.7mA, V=3.31V, P=-52.59W
818      | 744151.26       | 1072.98    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
819      | 745254.24       | 1580.74    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.99V, P= 11.91W
820      | 746864.98       | 1468.45    | 恒压充电 (CV Charge)                    | I=  848.1mA, V=4.20V, P=  3.56W
821      | 748363.43       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
822      | 749233.47       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14261.3mA, V=3.76V, P=-53.63W
823      | 749308.43       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.6mA, V=3.82V, P=-16.26W
824      | 750108.43       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15971.8mA, V=3.31V, P=-52.59W
825      | 750243.43       | 1055.51    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
826      | 751328.94       | 1581.68    | 恒流充电 (CC Charge)                    | I= 2988.8mA, V=3.99V, P= 11.91W
827      | 752940.62       | 1473.26    | 恒压充电 (CV Charge)                    | I=  832.6mA, V=4.20V, P=  3.50W
828      | 754443.88       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
829      | 755313.92       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14262.5mA, V=3.76V, P=-53.62W
830      | 755388.88       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.6mA, V=3.82V, P=-16.26W
831      | 756188.88       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15974.6mA, V=3.30V, P=-52.59W
832      | 756323.88       | 1038.14    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
833      | 757392.02       | 1581.65    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.99V, P= 11.91W
834      | 759003.67       | 1476.11    | 恒压充电 (CV Charge)                    | I=  832.5mA, V=4.20V, P=  3.50W
835      | 760509.77       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
836      | 761379.81       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14264.7mA, V=3.76V, P=-53.63W
837      | 761454.77       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.9mA, V=3.82V, P=-16.26W
838      | 762254.77       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15977.4mA, V=3.30V, P=-52.59W
839      | 762389.77       | 1056.72    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
840      | 763476.49       | 1580.95    | 恒流充电 (CC Charge)                    | I= 2989.6mA, V=3.99V, P= 11.91W
841      | 765087.44       | 1475.30    | 恒压充电 (CV Charge)                    | I=  834.1mA, V=4.20V, P=  3.50W
842      | 766592.74       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
843      | 767462.78       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14290.6mA, V=3.76V, P=-53.71W
844      | 767537.75       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.9mA, V=3.82V, P=-16.26W
845      | 768337.74       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15980.5mA, V=3.30V, P=-52.59W
846      | 768472.74       | 1089.14    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
847      | 769591.89       | 1581.08    | 恒流充电 (CC Charge)                    | I= 2989.2mA, V=3.99V, P= 11.91W
848      | 771202.97       | 1479.70    | 恒压充电 (CV Charge)                    | I=  834.2mA, V=4.20V, P=  3.50W
849      | 772712.67       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
850      | 773582.71       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14267.4mA, V=3.76V, P=-53.62W
851      | 773657.67       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4259.9mA, V=3.82V, P=-16.26W
852      | 774457.67       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15984.5mA, V=3.30V, P=-52.59W
853      | 774592.67       | 1086.28    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
854      | 775708.95       | 1580.62    | 恒流充电 (CC Charge)                    | I= 2989.1mA, V=3.98V, P= 11.91W
855      | 777319.57       | 1483.79    | 恒压充电 (CV Charge)                    | I=  835.2mA, V=4.20V, P=  3.51W
856      | 778833.36       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
857      | 779703.40       | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14269.4mA, V=3.76V, P=-53.62W
858      | 779778.36       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4260.6mA, V=3.82V, P=-16.26W
859      | 780578.36       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15987.3mA, V=3.30V, P=-52.59W
860      | 780713.36       | 1074.00    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
861      | 781817.36       | 1580.78    | 恒流充电 (CC Charge)                    | I= 2988.9mA, V=3.98V, P= 11.91W
862      | 783428.14       | 1485.68    | 恒压充电 (CV Charge)                    | I=  835.1mA, V=4.20V, P=  3.51W
863      | 784943.82       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
864      | 785813.85       | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14270.8mA, V=3.76V, P=-53.62W
865      | 785888.82       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4260.8mA, V=3.82V, P=-16.26W
866      | 786688.82       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15989.1mA, V=3.30V, P=-52.59W
867      | 786823.82       | 1087.36    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
868      | 787941.18       | 1579.97    | 恒流充电 (CC Charge)                    | I= 2991.6mA, V=3.98V, P= 11.92W
869      | 789551.15       | 1510.56    | 恒压充电 (CV Charge)                    | I=  825.5mA, V=4.20V, P=  3.47W
870      | 791091.71       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
871      | 791961.74       | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14268.9mA, V=3.76V, P=-53.61W
872      | 792036.71       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.6mA, V=3.82V, P=-16.25W
873      | 792836.71       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15988.2mA, V=3.30V, P=-52.58W
874      | 792971.71       | 1077.64    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
875      | 794079.35       | 1579.12    | 恒流充电 (CC Charge)                    | I= 2992.2mA, V=3.98V, P= 11.92W
876      | 795688.47       | 1514.45    | 恒压充电 (CV Charge)                    | I=  826.2mA, V=4.20V, P=  3.47W
877      | 797232.92       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
878      | 798102.96       | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14270.7mA, V=3.76V, P=-53.61W
879      | 798177.93       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.5mA, V=3.82V, P=-16.25W
880      | 798977.92       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15990.3mA, V=3.30V, P=-52.58W
881      | 799112.92       | 1085.47    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
882      | 800228.39       | 1578.72    | 恒流充电 (CC Charge)                    | I= 2992.5mA, V=3.98V, P= 11.92W
883      | 801837.11       | 1520.28    | 恒压充电 (CV Charge)                    | I=  826.8mA, V=4.20V, P=  3.47W
884      | 803387.39       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
885      | 804257.43       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14271.9mA, V=3.76V, P=-53.61W
886      | 804332.39       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4257.5mA, V=3.82V, P=-16.25W
887      | 805132.39       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-15992.2mA, V=3.30V, P=-52.58W
888      | 805267.39       | 1055.28    | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
889      | 806352.67       | 1578.63    | 恒流充电 (CC Charge)                    | I= 2992.5mA, V=3.98V, P= 11.92W
890      | 807961.30       | 1520.77    | 恒压充电 (CV Charge)                    | I=  827.3mA, V=4.20V, P=  3.47W
